source	target	relation	source_label	target_label	link_to_resource	resource
7e502e44-f3ea-5431-b213-e07b87e9faba	2244c256-1ed2-5ec3-a134-5da917380aef	GO BP	neutrophil degranulation (GO:0043312)	SIGLEC9	http://geneontology.org/	Gene Ontology
7e502e44-f3ea-5431-b213-e07b87e9faba	8c0f12fd-e818-58ae-ab62-9a2da24ad518	GO BP	neutrophil degranulation (GO:0043312)	ADAM8	http://geneontology.org/	Gene Ontology
7e502e44-f3ea-5431-b213-e07b87e9faba	e6ea186f-480d-57ba-b468-aacddcc7ed3c	GO BP	neutrophil degranulation (GO:0043312)	ATP6AP2	http://geneontology.org/	Gene Ontology
7e502e44-f3ea-5431-b213-e07b87e9faba	6f27d919-c328-530f-94d1-daae9990b3e3	GO BP	neutrophil degranulation (GO:0043312)	GLB1	http://geneontology.org/	Gene Ontology
7e502e44-f3ea-5431-b213-e07b87e9faba	1cae306b-4c1b-5678-8857-e2e1626228f0	GO BP	neutrophil degranulation (GO:0043312)	VAT1	http://geneontology.org/	Gene Ontology
7e502e44-f3ea-5431-b213-e07b87e9faba	9064f1ac-295a-52b4-91b5-5a7cce294b5d	GO BP	neutrophil degranulation (GO:0043312)	ITGAM	http://geneontology.org/	Gene Ontology
7e502e44-f3ea-5431-b213-e07b87e9faba	045320b6-b2e0-5df0-be91-3f5d87d9799a	GO BP	neutrophil degranulation (GO:0043312)	CD58	http://geneontology.org/	Gene Ontology
7e502e44-f3ea-5431-b213-e07b87e9faba	98ef2be1-d9fa-58a7-b0b7-a913404cffa7	GO BP	neutrophil degranulation (GO:0043312)	PTPN6	http://geneontology.org/	Gene Ontology
7e502e44-f3ea-5431-b213-e07b87e9faba	4ad17afe-45e4-5b73-a4df-fffac730b66f	GO BP	neutrophil degranulation (GO:0043312)	ERP44	http://geneontology.org/	Gene Ontology
7e502e44-f3ea-5431-b213-e07b87e9faba	cc978eaa-1146-55e7-89f9-f726f557a245	GO BP	neutrophil degranulation (GO:0043312)	SNAP29	http://geneontology.org/	Gene Ontology
7e502e44-f3ea-5431-b213-e07b87e9faba	07bf9bbb-ea06-501c-933e-380d1a0df947	GO BP	neutrophil degranulation (GO:0043312)	ADA2	http://geneontology.org/	Gene Ontology
7e502e44-f3ea-5431-b213-e07b87e9faba	9cc7fe5b-17f4-5f2f-8c96-25f5e5165690	GO BP	neutrophil degranulation (GO:0043312)	LAMP2	http://geneontology.org/	Gene Ontology
b2efb1ce-1abc-5334-93a4-c85d19431e2e	a3ea3b53-5564-5151-8091-869b8d708c0d	GO BP	Fc-epsilon receptor signaling pathway (GO:0038095)	PSMA1	http://geneontology.org/	Gene Ontology
b2efb1ce-1abc-5334-93a4-c85d19431e2e	b1de2a53-bf10-51f6-8061-0f7ab8b30aa9	GO BP	Fc-epsilon receptor signaling pathway (GO:0038095)	PRKCQ	http://geneontology.org/	Gene Ontology
b2efb1ce-1abc-5334-93a4-c85d19431e2e	40bf24e2-4f5d-50cc-83f9-7f248f3afdb0	GO BP	Fc-epsilon receptor signaling pathway (GO:0038095)	NFATC3	http://geneontology.org/	Gene Ontology
b2efb1ce-1abc-5334-93a4-c85d19431e2e	c990f128-c38f-5620-be82-0c24462a4778	GO BP	Fc-epsilon receptor signaling pathway (GO:0038095)	LYN	http://geneontology.org/	Gene Ontology
b2efb1ce-1abc-5334-93a4-c85d19431e2e	c57e6982-4157-538c-811e-511c9092f31d	GO BP	Fc-epsilon receptor signaling pathway (GO:0038095)	GRAP2	http://geneontology.org/	Gene Ontology
b2efb1ce-1abc-5334-93a4-c85d19431e2e	99de89ce-b559-5468-91ef-fe21f2c50679	GO BP	Fc-epsilon receptor signaling pathway (GO:0038095)	LAT2	http://geneontology.org/	Gene Ontology
b2efb1ce-1abc-5334-93a4-c85d19431e2e	ab64eda2-4712-5794-a91d-822739e50c6e	GO BP	Fc-epsilon receptor signaling pathway (GO:0038095)	NFATC1	http://geneontology.org/	Gene Ontology
b2efb1ce-1abc-5334-93a4-c85d19431e2e	84937e36-8cdc-5216-ab58-64ffd695e036	GO BP	Fc-epsilon receptor signaling pathway (GO:0038095)	IKBKG	http://geneontology.org/	Gene Ontology
f127c7f7-38bc-5342-946a-38bea70372b5	84937e36-8cdc-5216-ab58-64ffd695e036	GO BP	Fc receptor signaling pathway (GO:0038093)	IKBKG	http://geneontology.org/	Gene Ontology
f127c7f7-38bc-5342-946a-38bea70372b5	c990f128-c38f-5620-be82-0c24462a4778	GO BP	Fc receptor signaling pathway (GO:0038093)	LYN	http://geneontology.org/	Gene Ontology
f127c7f7-38bc-5342-946a-38bea70372b5	c57e6982-4157-538c-811e-511c9092f31d	GO BP	Fc receptor signaling pathway (GO:0038093)	GRAP2	http://geneontology.org/	Gene Ontology
f127c7f7-38bc-5342-946a-38bea70372b5	ab64eda2-4712-5794-a91d-822739e50c6e	GO BP	Fc receptor signaling pathway (GO:0038093)	NFATC1	http://geneontology.org/	Gene Ontology
f127c7f7-38bc-5342-946a-38bea70372b5	99de89ce-b559-5468-91ef-fe21f2c50679	GO BP	Fc receptor signaling pathway (GO:0038093)	LAT2	http://geneontology.org/	Gene Ontology
f127c7f7-38bc-5342-946a-38bea70372b5	b1de2a53-bf10-51f6-8061-0f7ab8b30aa9	GO BP	Fc receptor signaling pathway (GO:0038093)	PRKCQ	http://geneontology.org/	Gene Ontology
f127c7f7-38bc-5342-946a-38bea70372b5	40bf24e2-4f5d-50cc-83f9-7f248f3afdb0	GO BP	Fc receptor signaling pathway (GO:0038093)	NFATC3	http://geneontology.org/	Gene Ontology
f127c7f7-38bc-5342-946a-38bea70372b5	a3ea3b53-5564-5151-8091-869b8d708c0d	GO BP	Fc receptor signaling pathway (GO:0038093)	PSMA1	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	13beedb6-a234-5dbf-ab75-6652557e2984	GO BP	cellular response to cytokine stimulus (GO:0071345)	TANK	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	a5990d1b-7846-5b48-acb8-433a2447dc4d	GO BP	cellular response to cytokine stimulus (GO:0071345)	CCL4	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	9064f1ac-295a-52b4-91b5-5a7cce294b5d	GO BP	cellular response to cytokine stimulus (GO:0071345)	ITGAM	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	4edbae91-a419-5a62-8e95-b31daa60960c	GO BP	cellular response to cytokine stimulus (GO:0071345)	IL12RB1	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	98ef2be1-d9fa-58a7-b0b7-a913404cffa7	GO BP	cellular response to cytokine stimulus (GO:0071345)	PTPN6	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	66ec75bd-b1aa-5fa0-ad9a-0a768ee401fa	GO BP	cellular response to cytokine stimulus (GO:0071345)	IL10RA	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	2e86efcd-cd0e-586d-9e08-5a7a89874acf	GO BP	cellular response to cytokine stimulus (GO:0071345)	INPPL1	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	a63667e5-ca30-5be7-b5ee-89d0e5b97568	GO BP	cellular response to cytokine stimulus (GO:0071345)	ITGB2	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	59823990-7926-5a4e-bf7e-499c754f9463	GO BP	cellular response to cytokine stimulus (GO:0071345)	FCER2	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	4c29b124-ce09-58d7-9218-e7f3a800393e	GO BP	cellular response to cytokine stimulus (GO:0071345)	ITGB1	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	045320b6-b2e0-5df0-be91-3f5d87d9799a	GO BP	cellular response to cytokine stimulus (GO:0071345)	CD58	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	081e62e7-a9ed-5dd3-902f-36eb63f1a830	GO BP	cellular response to cytokine stimulus (GO:0071345)	IL1B	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	e1e59cf4-de79-5979-a0b4-7751b09173e2	GO BP	cellular response to cytokine stimulus (GO:0071345)	CD4	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	fbf497c5-ea9d-5eea-9696-ec8eb0c66dbf	GO BP	cellular response to cytokine stimulus (GO:0071345)	STX4	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	fc4c4e3b-b541-55f2-8797-e4a9e75ba15c	GO BP	cellular response to cytokine stimulus (GO:0071345)	FLT3LG	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	c83e0edb-814c-5665-9f0a-3ad6588fb156	GO BP	cellular response to cytokine stimulus (GO:0071345)	IRAK4	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	fc66a0d2-0e58-59a8-b6df-9d63adb8c978	GO BP	cellular response to cytokine stimulus (GO:0071345)	IL2RB	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	c57e6982-4157-538c-811e-511c9092f31d	GO BP	cellular response to cytokine stimulus (GO:0071345)	GRAP2	http://geneontology.org/	Gene Ontology
23e0ffbe-66fb-5b6d-865d-219dad214e99	ed35e35d-88ea-518a-a93f-b538270b6204	GO BP	negative regulation of immunoglobulin production (GO:0002638)	CD22	http://geneontology.org/	Gene Ontology
23e0ffbe-66fb-5b6d-865d-219dad214e99	29cba251-190f-5635-afc3-f59dbad9b37f	GO BP	negative regulation of immunoglobulin production (GO:0002638)	FCRL3	http://geneontology.org/	Gene Ontology
23e0ffbe-66fb-5b6d-865d-219dad214e99	8d3fbfa8-d50d-5c41-b99c-beb6f0cd7227	GO BP	negative regulation of immunoglobulin production (GO:0002638)	FCGR2B	http://geneontology.org/	Gene Ontology
ac981735-c88e-50fe-b751-785e9fb3598f	98ef2be1-d9fa-58a7-b0b7-a913404cffa7	GO BP	regulation of innate immune response (GO:0045088)	PTPN6	http://geneontology.org/	Gene Ontology
ac981735-c88e-50fe-b751-785e9fb3598f	e132a6eb-4971-5e42-9d46-32376f7d9f93	GO BP	regulation of innate immune response (GO:0045088)	PTPN1	http://geneontology.org/	Gene Ontology
ac981735-c88e-50fe-b751-785e9fb3598f	3234a700-5fce-5ea3-afa4-90181ebd207d	GO BP	regulation of innate immune response (GO:0045088)	LYAR	http://geneontology.org/	Gene Ontology
ac981735-c88e-50fe-b751-785e9fb3598f	8c0f12fd-e818-58ae-ab62-9a2da24ad518	GO BP	regulation of innate immune response (GO:0045088)	ADAM8	http://geneontology.org/	Gene Ontology
ac981735-c88e-50fe-b751-785e9fb3598f	98180476-fc79-57ae-8744-6dcd920922ca	GO BP	regulation of innate immune response (GO:0045088)	BIRC2	http://geneontology.org/	Gene Ontology
ac981735-c88e-50fe-b751-785e9fb3598f	8d3fbfa8-d50d-5c41-b99c-beb6f0cd7227	GO BP	regulation of innate immune response (GO:0045088)	FCGR2B	http://geneontology.org/	Gene Ontology
32ac892a-de4e-5f56-bdc3-833c3527fe71	51b50be8-dc4e-53ff-9ce7-a29fad344a3f	GO BP	negative regulation of T cell receptor signaling pathway (GO:0050860)	DGKZ	http://geneontology.org/	Gene Ontology
32ac892a-de4e-5f56-bdc3-833c3527fe71	7e32c11d-8f32-5cb1-ab37-c30e64d3bacb	GO BP	negative regulation of T cell receptor signaling pathway (GO:0050860)	DUSP3	http://geneontology.org/	Gene Ontology
32ac892a-de4e-5f56-bdc3-833c3527fe71	cf464be6-8aa9-5b6f-8be5-34f619df5b1e	GO BP	negative regulation of T cell receptor signaling pathway (GO:0050860)	CD160	http://geneontology.org/	Gene Ontology
32ac892a-de4e-5f56-bdc3-833c3527fe71	d9b46faf-e70b-5625-a55c-3b08691f49d3	GO BP	negative regulation of T cell receptor signaling pathway (GO:0050860)	SH2D1A	http://geneontology.org/	Gene Ontology
697cd94c-9f3c-5fb8-8636-de781a8ab9a8	84937e36-8cdc-5216-ab58-64ffd695e036	GO BP	regulation of T cell receptor signaling pathway (GO:0050856)	IKBKG	http://geneontology.org/	Gene Ontology
697cd94c-9f3c-5fb8-8636-de781a8ab9a8	51b50be8-dc4e-53ff-9ce7-a29fad344a3f	GO BP	regulation of T cell receptor signaling pathway (GO:0050856)	DGKZ	http://geneontology.org/	Gene Ontology
697cd94c-9f3c-5fb8-8636-de781a8ab9a8	d9b46faf-e70b-5625-a55c-3b08691f49d3	GO BP	regulation of T cell receptor signaling pathway (GO:0050856)	SH2D1A	http://geneontology.org/	Gene Ontology
697cd94c-9f3c-5fb8-8636-de781a8ab9a8	cf464be6-8aa9-5b6f-8be5-34f619df5b1e	GO BP	regulation of T cell receptor signaling pathway (GO:0050856)	CD160	http://geneontology.org/	Gene Ontology
697cd94c-9f3c-5fb8-8636-de781a8ab9a8	7e32c11d-8f32-5cb1-ab37-c30e64d3bacb	GO BP	regulation of T cell receptor signaling pathway (GO:0050856)	DUSP3	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	4ad17afe-45e4-5b73-a4df-fffac730b66f	GO BP	neutrophil mediated immunity (GO:0002446)	ERP44	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	9064f1ac-295a-52b4-91b5-5a7cce294b5d	GO BP	neutrophil mediated immunity (GO:0002446)	ITGAM	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	045320b6-b2e0-5df0-be91-3f5d87d9799a	GO BP	neutrophil mediated immunity (GO:0002446)	CD58	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	cc978eaa-1146-55e7-89f9-f726f557a245	GO BP	neutrophil mediated immunity (GO:0002446)	SNAP29	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	1cae306b-4c1b-5678-8857-e2e1626228f0	GO BP	neutrophil mediated immunity (GO:0002446)	VAT1	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	9cc7fe5b-17f4-5f2f-8c96-25f5e5165690	GO BP	neutrophil mediated immunity (GO:0002446)	LAMP2	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	07bf9bbb-ea06-501c-933e-380d1a0df947	GO BP	neutrophil mediated immunity (GO:0002446)	ADA2	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	2244c256-1ed2-5ec3-a134-5da917380aef	GO BP	neutrophil mediated immunity (GO:0002446)	SIGLEC9	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	a63667e5-ca30-5be7-b5ee-89d0e5b97568	GO BP	neutrophil mediated immunity (GO:0002446)	ITGB2	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	8c0f12fd-e818-58ae-ab62-9a2da24ad518	GO BP	neutrophil mediated immunity (GO:0002446)	ADAM8	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	6f27d919-c328-530f-94d1-daae9990b3e3	GO BP	neutrophil mediated immunity (GO:0002446)	GLB1	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	c83e0edb-814c-5665-9f0a-3ad6588fb156	GO BP	neutrophil mediated immunity (GO:0002446)	IRAK4	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	c9be88d6-ca6c-52c6-b4bf-eeebc4943846	GO BP	neutrophil mediated immunity (GO:0002446)	SNAP23	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	e6ea186f-480d-57ba-b468-aacddcc7ed3c	GO BP	neutrophil mediated immunity (GO:0002446)	ATP6AP2	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	98ef2be1-d9fa-58a7-b0b7-a913404cffa7	GO BP	neutrophil mediated immunity (GO:0002446)	PTPN6	http://geneontology.org/	Gene Ontology
30e0a117-9a2c-5c71-8d01-b9678b7bc99a	5bc33579-3ae9-5577-94b8-1e7825cb013b	GO BP	positive regulation of cellular process (GO:0048522)	ACTN4	http://geneontology.org/	Gene Ontology
30e0a117-9a2c-5c71-8d01-b9678b7bc99a	fc66a0d2-0e58-59a8-b6df-9d63adb8c978	GO BP	positive regulation of cellular process (GO:0048522)	IL2RB	http://geneontology.org/	Gene Ontology
30e0a117-9a2c-5c71-8d01-b9678b7bc99a	081e62e7-a9ed-5dd3-902f-36eb63f1a830	GO BP	positive regulation of cellular process (GO:0048522)	IL1B	http://geneontology.org/	Gene Ontology
30e0a117-9a2c-5c71-8d01-b9678b7bc99a	bd88482b-a289-59b3-9811-4d7911d2a616	GO BP	positive regulation of cellular process (GO:0048522)	PTEN	http://geneontology.org/	Gene Ontology
30e0a117-9a2c-5c71-8d01-b9678b7bc99a	fbf497c5-ea9d-5eea-9696-ec8eb0c66dbf	GO BP	positive regulation of cellular process (GO:0048522)	STX4	http://geneontology.org/	Gene Ontology
30e0a117-9a2c-5c71-8d01-b9678b7bc99a	5fafd0d5-23ed-59c8-b321-449ef3e34ed0	GO BP	positive regulation of cellular process (GO:0048522)	CXCL16	http://geneontology.org/	Gene Ontology
30e0a117-9a2c-5c71-8d01-b9678b7bc99a	fc4c4e3b-b541-55f2-8797-e4a9e75ba15c	GO BP	positive regulation of cellular process (GO:0048522)	FLT3LG	http://geneontology.org/	Gene Ontology
30e0a117-9a2c-5c71-8d01-b9678b7bc99a	3234a700-5fce-5ea3-afa4-90181ebd207d	GO BP	positive regulation of cellular process (GO:0048522)	LYAR	http://geneontology.org/	Gene Ontology
30e0a117-9a2c-5c71-8d01-b9678b7bc99a	98ef2be1-d9fa-58a7-b0b7-a913404cffa7	GO BP	positive regulation of cellular process (GO:0048522)	PTPN6	http://geneontology.org/	Gene Ontology
30e0a117-9a2c-5c71-8d01-b9678b7bc99a	dcc001fa-1e68-5b4b-821e-9c01652dbbec	GO BP	positive regulation of cellular process (GO:0048522)	ITGB1BP1	http://geneontology.org/	Gene Ontology
30e0a117-9a2c-5c71-8d01-b9678b7bc99a	8c0f12fd-e818-58ae-ab62-9a2da24ad518	GO BP	positive regulation of cellular process (GO:0048522)	ADAM8	http://geneontology.org/	Gene Ontology
30e0a117-9a2c-5c71-8d01-b9678b7bc99a	c931adfb-2cf6-54ab-b5ba-482aed62c903	GO BP	positive regulation of cellular process (GO:0048522)	SRPK2	http://geneontology.org/	Gene Ontology
30e0a117-9a2c-5c71-8d01-b9678b7bc99a	8d3fbfa8-d50d-5c41-b99c-beb6f0cd7227	GO BP	positive regulation of cellular process (GO:0048522)	FCGR2B	http://geneontology.org/	Gene Ontology
30e0a117-9a2c-5c71-8d01-b9678b7bc99a	c990f128-c38f-5620-be82-0c24462a4778	GO BP	positive regulation of cellular process (GO:0048522)	LYN	http://geneontology.org/	Gene Ontology
30e0a117-9a2c-5c71-8d01-b9678b7bc99a	0f327710-8af7-50c8-bd50-831b19d0e7e7	GO BP	positive regulation of cellular process (GO:0048522)	DNAJA2	http://geneontology.org/	Gene Ontology
8f09d467-41bf-550a-8c61-294201fbc126	cf464be6-8aa9-5b6f-8be5-34f619df5b1e	GO BP	positive regulation of leukocyte mediated cytotoxicity (GO:0001912)	CD160	http://geneontology.org/	Gene Ontology
8f09d467-41bf-550a-8c61-294201fbc126	405f0230-b94a-5057-8806-937c71e6d49d	GO BP	positive regulation of leukocyte mediated cytotoxicity (GO:0001912)	CD1C	http://geneontology.org/	Gene Ontology
8f09d467-41bf-550a-8c61-294201fbc126	4edbae91-a419-5a62-8e95-b31daa60960c	GO BP	positive regulation of leukocyte mediated cytotoxicity (GO:0001912)	IL12RB1	http://geneontology.org/	Gene Ontology
8f09d467-41bf-550a-8c61-294201fbc126	4600d3fb-27d8-5d4c-93d3-1ad5202ca503	GO BP	positive regulation of leukocyte mediated cytotoxicity (GO:0001912)	SLAMF6	http://geneontology.org/	Gene Ontology
8f09d467-41bf-550a-8c61-294201fbc126	9064f1ac-295a-52b4-91b5-5a7cce294b5d	GO BP	positive regulation of leukocyte mediated cytotoxicity (GO:0001912)	ITGAM	http://geneontology.org/	Gene Ontology
f438c22e-6a40-5d5d-88f2-82f31ca6b2aa	ed35e35d-88ea-518a-a93f-b538270b6204	GO BP	regulation of B cell receptor signaling pathway (GO:0050855)	CD22	http://geneontology.org/	Gene Ontology
f438c22e-6a40-5d5d-88f2-82f31ca6b2aa	29cba251-190f-5635-afc3-f59dbad9b37f	GO BP	regulation of B cell receptor signaling pathway (GO:0050855)	FCRL3	http://geneontology.org/	Gene Ontology
f438c22e-6a40-5d5d-88f2-82f31ca6b2aa	8d3fbfa8-d50d-5c41-b99c-beb6f0cd7227	GO BP	regulation of B cell receptor signaling pathway (GO:0050855)	FCGR2B	http://geneontology.org/	Gene Ontology
f438c22e-6a40-5d5d-88f2-82f31ca6b2aa	c990f128-c38f-5620-be82-0c24462a4778	GO BP	regulation of B cell receptor signaling pathway (GO:0050855)	LYN	http://geneontology.org/	Gene Ontology
47d9223b-aef5-5ac6-bc3e-c7a1b336f097	8d3fbfa8-d50d-5c41-b99c-beb6f0cd7227	GO BP	negative regulation of production of molecular mediator of immune response (GO:0002701)	FCGR2B	http://geneontology.org/	Gene Ontology
47d9223b-aef5-5ac6-bc3e-c7a1b336f097	29cba251-190f-5635-afc3-f59dbad9b37f	GO BP	negative regulation of production of molecular mediator of immune response (GO:0002701)	FCRL3	http://geneontology.org/	Gene Ontology
47d9223b-aef5-5ac6-bc3e-c7a1b336f097	ed35e35d-88ea-518a-a93f-b538270b6204	GO BP	negative regulation of production of molecular mediator of immune response (GO:0002701)	CD22	http://geneontology.org/	Gene Ontology
9b5aefc3-937f-5674-8a67-84a41f348e9e	29cba251-190f-5635-afc3-f59dbad9b37f	GO BP	negative regulation of B cell receptor signaling pathway (GO:0050859)	FCRL3	http://geneontology.org/	Gene Ontology
9b5aefc3-937f-5674-8a67-84a41f348e9e	8d3fbfa8-d50d-5c41-b99c-beb6f0cd7227	GO BP	negative regulation of B cell receptor signaling pathway (GO:0050859)	FCGR2B	http://geneontology.org/	Gene Ontology
9b5aefc3-937f-5674-8a67-84a41f348e9e	ed35e35d-88ea-518a-a93f-b538270b6204	GO BP	negative regulation of B cell receptor signaling pathway (GO:0050859)	CD22	http://geneontology.org/	Gene Ontology
ae0233ec-1e06-5224-8c1a-ba082dcdb901	dcc001fa-1e68-5b4b-821e-9c01652dbbec	GO BP	integrin-mediated signaling pathway (GO:0007229)	ITGB1BP1	http://geneontology.org/	Gene Ontology
ae0233ec-1e06-5224-8c1a-ba082dcdb901	6a1f61a1-c366-5a4f-852f-4c439fdfc9d0	GO BP	integrin-mediated signaling pathway (GO:0007229)	FYB1	http://geneontology.org/	Gene Ontology
ae0233ec-1e06-5224-8c1a-ba082dcdb901	3ed2df13-98fb-5538-acaf-a10d7bf9644f	GO BP	integrin-mediated signaling pathway (GO:0007229)	DAB2	http://geneontology.org/	Gene Ontology
ae0233ec-1e06-5224-8c1a-ba082dcdb901	a63667e5-ca30-5be7-b5ee-89d0e5b97568	GO BP	integrin-mediated signaling pathway (GO:0007229)	ITGB2	http://geneontology.org/	Gene Ontology
ae0233ec-1e06-5224-8c1a-ba082dcdb901	d60275dc-57aa-58ba-a3d7-7c93f12a57b7	GO BP	integrin-mediated signaling pathway (GO:0007229)	ITGA5	http://geneontology.org/	Gene Ontology
ae0233ec-1e06-5224-8c1a-ba082dcdb901	4c29b124-ce09-58d7-9218-e7f3a800393e	GO BP	integrin-mediated signaling pathway (GO:0007229)	ITGB1	http://geneontology.org/	Gene Ontology
ae0233ec-1e06-5224-8c1a-ba082dcdb901	3e6ca2fb-02cf-5b37-9b1d-658016441b95	GO BP	integrin-mediated signaling pathway (GO:0007229)	ITGB7	http://geneontology.org/	Gene Ontology
ae0233ec-1e06-5224-8c1a-ba082dcdb901	eb755993-101a-51ed-9268-3f9152b916ce	GO BP	integrin-mediated signaling pathway (GO:0007229)	ADAM15	http://geneontology.org/	Gene Ontology
