source	target	relation	source_label	target_label	link_to_resource	resource
6a290ffa-1833-5b87-80c7-f65b2aee07ab	f1654664-25b2-52e1-875c-ed6a08621b7d	GO BP	cellular response to cytokine stimulus (GO:0071345)	HGF	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	c805fe87-3e26-5f90-8247-9eb5690122b3	GO BP	cellular response to cytokine stimulus (GO:0071345)	IL5RA	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	76c0c5d4-243f-5448-bbdd-f404ad8c5ef2	GO BP	cellular response to cytokine stimulus (GO:0071345)	PRTN3	http://geneontology.org/	Gene Ontology
88ed1cb4-86d0-50ce-8230-296cc4cb460a	7ce6b193-498a-5a06-9a67-cccb0fa81dd0	GO BP	positive regulation of leukocyte chemotaxis (GO:0002690)	LGALS9	http://geneontology.org/	Gene Ontology
88ed1cb4-86d0-50ce-8230-296cc4cb460a	21d6c926-ac40-57e1-94ae-7ef5e50b2efa	GO BP	positive regulation of leukocyte chemotaxis (GO:0002690)	CXCL10	http://geneontology.org/	Gene Ontology
88ed1cb4-86d0-50ce-8230-296cc4cb460a	a52151c8-1aaf-5123-be06-80b29383d0a0	GO BP	positive regulation of leukocyte chemotaxis (GO:0002690)	CSF1	http://geneontology.org/	Gene Ontology
88ed1cb4-86d0-50ce-8230-296cc4cb460a	bb2c8c3a-1e4c-5cf0-8d55-146db01b5844	GO BP	positive regulation of leukocyte chemotaxis (GO:0002690)	IL6	http://geneontology.org/	Gene Ontology
88ed1cb4-86d0-50ce-8230-296cc4cb460a	f27bd3b6-8a69-540e-a555-81a4400631fe	GO BP	positive regulation of leukocyte chemotaxis (GO:0002690)	VEGFA	http://geneontology.org/	Gene Ontology
88ed1cb4-86d0-50ce-8230-296cc4cb460a	12b87efe-9cd6-5e13-b762-638aa0cd405d	GO BP	positive regulation of leukocyte chemotaxis (GO:0002690)	MDK	http://geneontology.org/	Gene Ontology
fa772a19-402c-5d6c-b7d5-78f2ec07e8fb	bb2c8c3a-1e4c-5cf0-8d55-146db01b5844	GO BP	positive regulation of leukocyte migration (GO:0002687)	IL6	http://geneontology.org/	Gene Ontology
fa772a19-402c-5d6c-b7d5-78f2ec07e8fb	f27bd3b6-8a69-540e-a555-81a4400631fe	GO BP	positive regulation of leukocyte migration (GO:0002687)	VEGFA	http://geneontology.org/	Gene Ontology
fa772a19-402c-5d6c-b7d5-78f2ec07e8fb	12b87efe-9cd6-5e13-b762-638aa0cd405d	GO BP	positive regulation of leukocyte migration (GO:0002687)	MDK	http://geneontology.org/	Gene Ontology
fa772a19-402c-5d6c-b7d5-78f2ec07e8fb	a52151c8-1aaf-5123-be06-80b29383d0a0	GO BP	positive regulation of leukocyte migration (GO:0002687)	CSF1	http://geneontology.org/	Gene Ontology
fa772a19-402c-5d6c-b7d5-78f2ec07e8fb	a3cdd0fe-8220-5416-82c4-ca66b11cd0ad	GO BP	positive regulation of leukocyte migration (GO:0002687)	LGALS3	http://geneontology.org/	Gene Ontology
