source	target	source.symbol	target.symbol	MI	pearson	spearman	slope	p-value
ACE2	VAMP5	ACE2	VAMP5	0.2230	0.2962	0.2915	0.2063	0.0000
ACE2	VSTM2L	ACE2	VSTM2L	0.2702	-0.0764	-0.0057	-0.0679	0.1835
ACOX1	DGKZ	ACOX1	DGKZ	0.4103	0.5013	0.4693	0.5278	0.0000
ACOX1	DRG2	ACOX1	DRG2	0.3626	0.4144	0.3651	0.2816	0.0000
ACOX1	FABP5	ACOX1	FABP5	0.3891	-0.5182	-0.4285	-0.8389	0.0000
ACOX1	FKBP1B	ACOX1	FKBP1B	0.4203	0.5502	0.5207	0.5008	0.0000
ACOX1	IL1A	ACOX1	IL1A	0.3282	0.2950	0.3441	0.5368	0.0000
ACOX1	ITGAM	ACOX1	ITGAM	0.4620	0.6025	0.5306	0.4086	0.0000
ACOX1	PECAM1	ACOX1	PECAM1	0.3194	0.3573	0.3432	0.2373	0.0000
ACOX1	PPM1A	ACOX1	PPM1A	0.4521	0.5488	0.5086	0.4544	0.0000
ACOX1	RCOR1	ACOX1	RCOR1	0.3700	0.4319	0.3921	0.3063	0.0000
ACOX1	SEPTIN9	ACOX1	SEPTIN9	0.4577	0.5606	0.5148	0.3921	0.0000
ACOX1	SMAD1	ACOX1	SMAD1	0.4147	0.5066	0.4672	0.4441	0.0000
ACOX1	STK4	ACOX1	STK4	0.4192	0.5801	0.5142	0.5696	0.0000
ACOX1	TP53INP1	ACOX1	TP53INP1	0.4664	0.5660	0.5158	0.5385	0.0000
ACOX1	VASH1	ACOX1	VASH1	0.4175	0.5975	0.5489	0.5089	0.0000
ACP5	ANGPT2	ACP5	ANGPT2	0.2286	-0.3051	-0.2744	-0.4087	0.0000
ACP5	BCL2L11	ACP5	BCL2L11	0.2986	-0.3321	-0.3303	-0.2397	0.0000
ACP5	C4BPB	ACP5	C4BPB	0.3232	0.5360	0.5371	0.9703	0.0000
ACP5	CASP1	ACP5	CASP1	0.2558	0.1926	0.1888	0.1835	0.0007
ACP5	CCN3	ACP5	CCN3	0.3540	-0.4452	-0.4366	-0.6481	0.0000
ACP5	COMP	ACP5	COMP	0.2308	-0.3090	-0.2590	-0.3013	0.0000
ACP5	CRHBP	ACP5	CRHBP	0.2572	0.3630	0.3998	0.3346	0.0000
ACP5	GOLM2	ACP5	GOLM2	0.3211	0.5437	0.5149	0.5615	0.0000
ACP5	HS3ST3B1	ACP5	HS3ST3B1	0.2257	0.2907	0.2888	0.2160	0.0000
ACP5	HSPG2	ACP5	HSPG2	0.3513	-0.4271	-0.4405	-0.5224	0.0000
ACP5	IL18R1	ACP5	IL18R1	0.3023	0.4263	0.4472	0.4713	0.0000
ACP5	LRP1	ACP5	LRP1	0.2322	0.3883	0.3967	0.2794	0.0000
ACP5	NADK	ACP5	NADK	0.3247	0.4778	0.4819	0.9704	0.0000
ACP5	NID1	ACP5	NID1	0.2898	0.3814	0.3878	0.3184	0.0000
ACP5	NTproBNP	ACP5	NTproBNP	0.3409	-0.4473	-0.4213	-1.3616	0.0000
ACP5	PRKAB1	ACP5	PRKAB1	0.2644	-0.0565	-0.0828	-0.0409	0.3257
ACP5	PTS	ACP5	PTS	0.2870	0.3816	0.4036	0.7505	0.0000
ACP5	S100A11	ACP5	S100A11	0.2906	0.3340	0.3222	0.2441	0.0000
ACP5	TFF2	ACP5	TFF2	0.3342	-0.3533	-0.3553	-0.6333	0.0000
ACP6	BSG	ACP6	BSG	0.2500	0.2958	0.3996	0.1554	0.0000
ACP6	CD4	ACP6	CD4	0.1991	-0.1868	-0.2946	-0.1006	0.0010
ACP6	CPE	ACP6	CPE	0.1828	-0.1068	-0.1751	-0.0834	0.0624
ACP6	FCRL6	ACP6	FCRL6	0.1668	-0.1383	-0.1562	-0.1489	0.0157
ACP6	LDLR	ACP6	LDLR	0.2063	0.2938	0.3303	0.2671	0.0000
ACP6	NTRK2	ACP6	NTRK2	0.2563	-0.3350	-0.3937	-0.1823	0.0000
ACP6	TIGAR	ACP6	TIGAR	0.2331	-0.1177	-0.1326	-0.1039	0.0400
ACTA2	ARSB	ACTA2	ARSB	0.3942	-0.4498	-0.3935	-0.3882	0.0000
ACTA2	CALB1	ACTA2	CALB1	0.3735	0.5268	0.4354	0.6169	0.0000
ACTA2	CCN3	ACTA2	CCN3	0.4444	0.6781	0.5321	0.9016	0.0000
ACTA2	CD300LG	ACTA2	CD300LG	0.3611	0.5579	0.4371	0.3836	0.0000
ACTA2	CEP164	ACTA2	CEP164	0.3442	-0.0939	-0.1198	-0.0870	0.1015
ACTA2	DTX3	ACTA2	DTX3	0.3857	0.5921	0.4891	0.3566	0.0000
ACTA2	FABP2	ACTA2	FABP2	0.2721	0.3724	0.2834	0.6695	0.0000
ACTA2	GNE	ACTA2	GNE	0.3453	-0.3508	-0.2726	-0.3049	0.0000
ACTA2	IGFBP7	ACTA2	IGFBP7	0.3855	0.4172	0.3644	0.2812	0.0000
ACTA2	IL7	ACTA2	IL7	0.3250	-0.3881	-0.3265	-0.4247	0.0000
ACTA2	NCS1	ACTA2	NCS1	0.4030	0.5049	0.4517	0.4448	0.0000
ACTA2	NPDC1	ACTA2	NPDC1	0.4727	0.6459	0.4882	0.7730	0.0000
ACTA2	REG1A	ACTA2	REG1A	0.4636	0.6151	0.4271	0.9917	0.0000
ACTA2	TGFBR2	ACTA2	TGFBR2	0.4579	0.6114	0.4658	0.5722	0.0000
ACTA2	TNFRSF12A	ACTA2	TNFRSF12A	0.4762	0.6497	0.4406	0.7857	0.0000
ACTN4	CLSPN	ACTN4	CLSPN	0.5114	0.4628	0.6085	0.7512	0.0000
ACTN4	FKBP7	ACTN4	FKBP7	0.3336	0.3293	0.3729	0.4448	0.0000
ACTN4	IL10RA	ACTN4	IL10RA	0.3987	0.5050	0.5398	0.6009	0.0000
ACTN4	IL3RA	ACTN4	IL3RA	0.5536	0.6949	0.7110	0.8959	0.0000
ACTN4	MASP1	ACTN4	MASP1	0.3998	0.4946	0.5280	0.7603	0.0000
ACTN4	NGF	ACTN4	NGF	0.5664	0.6858	0.7038	0.7438	0.0000
ACTN4	PLAT	ACTN4	PLAT	0.2540	-0.2582	-0.2445	-0.5149	0.0000
ACTN4	PLXDC1	ACTN4	PLXDC1	0.3478	0.3852	0.3952	0.3859	0.0000
ACTN4	PPM1A	ACTN4	PPM1A	0.5341	0.6558	0.6808	0.7435	0.0000
ACTN4	SERPINB5	ACTN4	SERPINB5	0.4120	0.5528	0.5216	0.7180	0.0000
ACTN4	TP53INP1	ACTN4	TP53INP1	0.5977	0.7197	0.7220	0.9378	0.0000
ACVRL1	CALB1	ACVRL1	CALB1	0.4151	0.5001	0.3941	0.5559	0.0000
ACVRL1	CCN3	ACVRL1	CCN3	0.6179	0.8197	0.7000	1.0346	0.0000
ACVRL1	COL6A3	ACVRL1	COL6A3	0.6588	0.8390	0.7163	1.1976	0.0000
ACVRL1	CST3	ACVRL1	CST3	0.6355	0.7920	0.6518	0.8707	0.0000
ACVRL1	EDA2R	ACVRL1	EDA2R	0.6570	0.8074	0.7309	1.4011	0.0000
ACVRL1	EFNA4	ACVRL1	EFNA4	0.6038	0.8376	0.6173	0.7883	0.0000
ACVRL1	FGF23	ACVRL1	FGF23	0.4542	0.6461	0.5279	1.4970	0.0000
ACVRL1	HSPG2	ACVRL1	HSPG2	0.6759	0.8535	0.6914	0.9053	0.0000
ACVRL1	IGFBP4	ACVRL1	IGFBP4	0.6619	0.8204	0.6888	1.3720	0.0000
ACVRL1	LAYN	ACVRL1	LAYN	0.6477	0.8580	0.7120	1.0184	0.0000
ACVRL1	NPDC1	ACVRL1	NPDC1	0.6612	0.8663	0.6868	0.9843	0.0000
ACVRL1	PHOSPHO1	ACVRL1	PHOSPHO1	0.5060	0.6025	0.6396	0.5568	0.0000
ACVRL1	PXN	ACVRL1	PXN	0.3174	0.1689	0.2390	0.1466	0.0031
ACVRL1	SCARB2	ACVRL1	SCARB2	0.5927	0.7900	0.5463	1.0718	0.0000
ACVRL1	TMSB10	ACVRL1	TMSB10	0.5820	0.7075	0.5739	1.3680	0.0000
ACVRL1	WFDC2	ACVRL1	WFDC2	0.6237	0.7743	0.6759	1.3314	0.0000
ACY1	ACE2	ACY1	ACE2	0.3033	0.4729	0.4700	0.3383	0.0000
ACY1	ADH4	ACY1	ADH4	0.5553	0.7012	0.7084	0.8382	0.0000
ACY1	AGXT	ACY1	AGXT	0.5958	0.7232	0.7192	0.7730	0.0000
ACY1	ALDH1A1	ACY1	ALDH1A1	0.4743	0.6104	0.5885	0.5285	0.0000
ACY1	CDHR2	ACY1	CDHR2	0.2761	0.4226	0.4332	0.4865	0.0000
ACY1	CES1	ACY1	CES1	0.3521	0.4910	0.5158	0.5252	0.0000
ACY1	CRISP2	ACY1	CRISP2	0.2139	0.0388	0.0705	0.0246	0.4991
ACY1	DCXR	ACY1	DCXR	0.5310	0.7113	0.7079	0.5437	0.0000
ACY1	DDC	ACY1	DDC	0.3743	0.5970	0.5663	0.4690	0.0000
ACY1	EPHX2	ACY1	EPHX2	0.3780	0.4560	0.4271	0.2511	0.0000
ACY1	GALNT10	ACY1	GALNT10	0.2688	0.3813	0.3955	0.1408	0.0000
ACY1	HAO1	ACY1	HAO1	0.5602	0.7118	0.6786	1.0436	0.0000
ACY1	IL1R2	ACY1	IL1R2	0.2711	0.4325	0.4472	0.1715	0.0000
ACY1	KYNU	ACY1	KYNU	0.6190	0.7320	0.7190	0.5785	0.0000
ACY1	MME	ACY1	MME	0.2643	0.4393	0.4508	0.4730	0.0000
ACY1	MVK	ACY1	MVK	0.4791	0.6023	0.5912	0.4410	0.0000
ACY1	OGN	ACY1	OGN	0.3474	-0.4442	-0.4857	-0.4268	0.0000
ACY1	PTS	ACY1	PTS	0.4997	0.6728	0.6335	0.7006	0.0000
ACY1	SCLY	ACY1	SCLY	0.7308	0.8048	0.7942	0.7099	0.0000
ADA	AKR1B1	ADA	AKR1B1	0.3085	0.3112	0.2964	0.4385	0.0000
ADA	ALDH1A1	ADA	ALDH1A1	0.4815	0.5335	0.5138	0.8880	0.0000
ADA	BLMH	ADA	BLMH	0.4477	0.5937	0.6454	0.6709	0.0000
ADA	CPPED1	ADA	CPPED1	0.4919	0.5742	0.5084	0.7731	0.0000
ADA	FKBP4	ADA	FKBP4	0.4168	0.5083	0.5079	0.6563	0.0000
ADA	HSPA1A	ADA	HSPA1A	0.4231	0.5091	0.4961	0.5887	0.0000
ADA	PPCDC	ADA	PPCDC	0.4809	0.6789	0.6073	0.7670	0.0000
ADA	SIAE	ADA	SIAE	0.3268	0.0776	0.0087	0.0534	0.1763
ADA	SMPD1	ADA	SMPD1	0.3166	0.1448	0.1358	0.1553	0.0113
ADA	THOP1	ADA	THOP1	0.4475	0.5891	0.5679	0.6962	0.0000
ADA	ZBTB17	ADA	ZBTB17	0.3323	0.4587	0.4740	0.3906	0.0000
ADA2	AOC3	ADA2	AOC3	0.1802	0.2831	0.3044	0.1771	0.0000
ADA2	CD163	ADA2	CD163	0.2033	0.3181	0.3442	0.2664	0.0000
ADA2	CD22	ADA2	CD22	0.2467	0.3016	0.3019	0.3947	0.0000
ADA2	CLEC4A	ADA2	CLEC4A	0.1924	-0.0093	-0.0135	-0.0080	0.8714
ADA2	CPA2	ADA2	CPA2	0.1544	-0.0509	-0.0954	-0.0786	0.3755
ADA2	CPM	ADA2	CPM	0.2184	0.2114	0.2608	0.1790	0.0002
ADA2	CR2	ADA2	CR2	0.2006	0.2653	0.2635	0.2972	0.0000
ADA2	CRIP2	ADA2	CRIP2	0.1852	-0.2605	-0.2389	-0.2223	0.0000
ADA2	CSF2RA	ADA2	CSF2RA	0.1771	0.1932	0.2287	0.2297	0.0007
ADA2	FCGR2B	ADA2	FCGR2B	0.1776	0.0678	0.1054	0.1073	0.2374
ADA2	FCGR3B	ADA2	FCGR3B	0.1890	0.2128	0.1776	0.2172	0.0002
ADA2	GCNT1	ADA2	GCNT1	0.2197	0.4154	0.3954	0.3455	0.0000
ADA2	ICAM5	ADA2	ICAM5	0.1805	0.1497	0.1580	0.1334	0.0088
ADA2	ITGB6	ADA2	ITGB6	0.1887	-0.1265	-0.1333	-0.0976	0.0272
ADA2	JUN	ADA2	JUN	0.2492	-0.2936	-0.3067	-0.3244	0.0000
ADA2	KLRB1	ADA2	KLRB1	0.2057	0.2512	0.2410	0.2384	0.0000
ADA2	LILRA2	ADA2	LILRA2	0.2041	0.1424	0.1731	0.1767	0.0128
ADA2	MAPK9	ADA2	MAPK9	0.2597	-0.3177	-0.3164	-0.2870	0.0000
ADA2	MARCO	ADA2	MARCO	0.2025	0.3058	0.3003	0.2612	0.0000
ADA2	SEMA7A	ADA2	SEMA7A	0.2306	0.1706	0.1898	0.1571	0.0028
ADA2	SERPINA9	ADA2	SERPINA9	0.1773	0.1389	0.1834	0.2134	0.0152
ADAM15	BMP6	ADAM15	BMP6	0.2562	0.3211	0.3506	0.3010	0.0000
ADAM15	CCL7	ADAM15	CCL7	0.2655	-0.2473	-0.2317	-0.9394	0.0000
ADAM15	CLPS	ADAM15	CLPS	0.2010	-0.2220	-0.2404	-0.5686	0.0001
ADAM15	ENPP2	ADAM15	ENPP2	0.2413	0.3058	0.2718	0.4675	0.0000
ADAM15	FABP6	ADAM15	FABP6	0.2406	-0.1697	-0.1683	-0.2899	0.0029
ADAM15	ITGA5	ADAM15	ITGA5	0.3029	0.4063	0.4121	0.3766	0.0000
ADAM15	PRTG	ADAM15	PRTG	0.2655	0.3452	0.3157	0.3203	0.0000
ADAM15	SCARB2	ADAM15	SCARB2	0.3088	-0.3571	-0.4114	-0.8540	0.0000
ADAM15	TIE1	ADAM15	TIE1	0.2404	0.2597	0.3335	0.2898	0.0000
ADAM15	VCAM1	ADAM15	VCAM1	0.2184	0.0095	0.0395	0.0108	0.8691
ADAM22	CLMP	ADAM22	CLMP	0.5684	0.7572	0.6851	1.0045	0.0000
ADAM22	CXCL16	ADAM22	CXCL16	0.2578	0.2295	0.2114	0.1449	0.0001
ADAM22	EFNA1	ADAM22	EFNA1	0.5225	0.6216	0.4837	0.7177	0.0000
ADAM22	EPHB6	ADAM22	EPHB6	0.4228	0.6943	0.6407	0.4550	0.0000
ADAM22	IGFBP6	ADAM22	IGFBP6	0.5827	0.7863	0.6631	0.8838	0.0000
ADAM22	KLK13	ADAM22	KLK13	0.2920	0.3787	0.2871	0.4126	0.0000
ADAM22	MEPE	ADAM22	MEPE	0.3467	0.5316	0.4004	0.5529	0.0000
ADAM22	NBL1	ADAM22	NBL1	0.5737	0.7282	0.6160	0.8233	0.0000
ADAM22	NTF3	ADAM22	NTF3	0.3044	-0.2718	-0.3011	-0.2148	0.0000
ADAM22	PIK3IP1	ADAM22	PIK3IP1	0.5724	0.7530	0.6130	0.9517	0.0000
ADAM22	PTGDS	ADAM22	PTGDS	0.5680	0.7276	0.6690	0.8695	0.0000
ADAM22	TGFBR2	ADAM22	TGFBR2	0.5820	0.7626	0.6524	0.7440	0.0000
ADAM22	TNFRSF19	ADAM22	TNFRSF19	0.5672	0.7650	0.6509	1.0678	0.0000
ADAM22	VEGFC	ADAM22	VEGFC	0.3340	-0.2953	-0.2966	-0.3322	0.0000
ADAM22	VWC2	ADAM22	VWC2	0.3278	0.5350	0.4770	0.4546	0.0000
ADAM23	ADGRB3	ADAM23	ADGRB3	0.2909	0.4036	0.3042	0.3865	0.0000
ADAM23	CDH1	ADAM23	CDH1	0.2788	0.4208	0.3795	0.2953	0.0000
ADAM23	CRX	ADAM23	CRX	0.2630	-0.2944	-0.3659	-0.4808	0.0000
ADAM23	CTSL	ADAM23	CTSL	0.2222	0.0409	0.0743	0.0494	0.4766
ADAM23	CXADR	ADAM23	CXADR	0.3227	0.3948	0.2302	0.5626	0.0000
ADAM23	EPHA2	ADAM23	EPHA2	0.3828	0.5359	0.4922	0.6758	0.0000
ADAM23	FOLR1	ADAM23	FOLR1	0.2938	0.5045	0.4710	0.5625	0.0000
ADAM23	SEMA7A	ADAM23	SEMA7A	0.2399	-0.1019	-0.1102	-0.1110	0.0757
ADAM23	TNFRSF21	ADAM23	TNFRSF21	0.3188	0.5137	0.4524	0.4514	0.0000
ADAM23	TPSAB1	ADAM23	TPSAB1	0.2703	0.2983	0.3295	0.5480	0.0000
ADAM23	VWC2	ADAM23	VWC2	0.2725	0.4128	0.3312	0.4571	0.0000
ADAM8	CLEC4A	ADAM8	CLEC4A	0.1697	0.2577	0.2341	0.3412	0.0000
ADAM8	CLSTN1	ADAM8	CLSTN1	0.1934	-0.0093	0.0372	-0.0155	0.8721
ADAM8	FCAR	ADAM8	FCAR	0.1695	0.2388	0.2651	0.3158	0.0000
ADAM8	IL17D	ADAM8	IL17D	0.1896	-0.0867	-0.1520	-0.1127	0.1308
ADAM8	KIT	ADAM8	KIT	0.2036	0.1058	0.1463	0.1338	0.0651
ADAM8	LY9	ADAM8	LY9	0.1864	0.2810	0.3111	0.3153	0.0000
ADAM8	MDGA1	ADAM8	MDGA1	0.1538	-0.0480	-0.0732	-0.0957	0.4036
ADAM8	SELE	ADAM8	SELE	0.2070	0.3317	0.3800	0.6286	0.0000
ADAM8	SIGLEC9	ADAM8	SIGLEC9	0.1900	0.2165	0.2558	0.3088	0.0001
ADAM8	SSC4D	ADAM8	SSC4D	0.2043	0.0734	0.1659	0.2879	0.2012
ADAM8	TREML2	ADAM8	TREML2	0.1796	0.1207	0.2200	0.1830	0.0351
ADAMTS13	CCN3	ADAMTS13	CCN3	0.5009	-0.6065	-0.6387	-1.1144	0.0000
ADAMTS13	CDHR5	ADAMTS13	CDHR5	0.3743	0.5295	0.5381	0.7211	0.0000
ADAMTS13	EDA2R	ADAMTS13	EDA2R	0.5065	-0.7105	-0.7400	-1.7945	0.0000
ADAMTS13	EGFR	ADAMTS13	EGFR	0.4667	0.6949	0.6791	0.5630	0.0000
ADAMTS13	ENPP2	ADAMTS13	ENPP2	0.3455	0.3873	0.4345	0.4890	0.0000
ADAMTS13	ERBB2	ADAMTS13	ERBB2	0.4174	0.5491	0.5898	0.4811	0.0000
ADAMTS13	GUSB	ADAMTS13	GUSB	0.3166	0.3598	0.3846	0.6069	0.0000
ADAMTS13	HSPB6	ADAMTS13	HSPB6	0.4901	-0.6513	-0.6445	-1.6876	0.0000
ADAMTS13	KDR	ADAMTS13	KDR	0.4456	0.6128	0.6272	0.6928	0.0000
ADAMTS13	KLK1	ADAMTS13	KLK1	0.2764	-0.2631	-0.3378	-0.7055	0.0000
ADAMTS13	LAMP2	ADAMTS13	LAMP2	0.4510	0.6220	0.6296	0.5709	0.0000
ADAMTS13	MEGF9	ADAMTS13	MEGF9	0.4510	0.6206	0.6333	0.5369	0.0000
ADAMTS13	NOTCH1	ADAMTS13	NOTCH1	0.4568	0.6570	0.6414	0.3102	0.0000
ADAMTS13	PAMR1	ADAMTS13	PAMR1	0.3591	0.5735	0.5826	0.5874	0.0000
ADAMTS13	PEAR1	ADAMTS13	PEAR1	0.4217	0.4924	0.5167	0.2617	0.0000
ADAMTS13	PHOSPHO1	ADAMTS13	PHOSPHO1	0.4714	-0.5542	-0.6132	-0.7454	0.0000
ADAMTS13	TNFRSF14	ADAMTS13	TNFRSF14	0.4895	-0.5654	-0.6049	-0.7271	0.0000
ADAMTS13	WFIKKN1	ADAMTS13	WFIKKN1	0.3497	0.4622	0.4755	0.5511	0.0000
ADAMTS15	CASP1	ADAMTS15	CASP1	0.2365	-0.2968	-0.2217	-0.3015	0.0000
ADAMTS15	DDX58	ADAMTS15	DDX58	0.2751	-0.3951	-0.3017	-0.6977	0.0000
ADAMTS15	FURIN	ADAMTS15	FURIN	0.2902	-0.3004	-0.1869	-0.3424	0.0000
ADAMTS15	GZMH	ADAMTS15	GZMH	0.2390	-0.3260	-0.3018	-0.4360	0.0000
ADAMTS15	ING1	ADAMTS15	ING1	0.2350	-0.2920	-0.2635	-0.2609	0.0000
ADAMTS15	NINJ1	ADAMTS15	NINJ1	0.2931	-0.2485	-0.2286	-0.2190	0.0000
ADAMTS15	PLAUR	ADAMTS15	PLAUR	0.3486	0.4237	0.2938	0.3574	0.0000
ADAMTS15	RAB6B	ADAMTS15	RAB6B	0.3281	-0.3791	-0.2493	-0.3587	0.0000
ADAMTS15	THBS2	ADAMTS15	THBS2	0.2717	0.3802	0.2712	0.4421	0.0000
ADAMTS16	ANG	ADAMTS16	ANG	0.2650	0.1435	0.1244	0.2160	0.0121
ADAMTS16	APOM	ADAMTS16	APOM	0.2491	0.2859	0.2922	0.5114	0.0000
ADAMTS16	CCL20	ADAMTS16	CCL20	0.2265	-0.3351	-0.3617	-1.4077	0.0000
ADAMTS16	CST7	ADAMTS16	CST7	0.2108	-0.2719	-0.2941	-0.9252	0.0000
ADAMTS16	DNAJB8	ADAMTS16	DNAJB8	0.3568	0.4405	0.5107	0.6684	0.0000
ADAMTS16	HPGDS	ADAMTS16	HPGDS	0.3427	0.4208	0.4566	0.5341	0.0000
ADAMTS16	IL12B	ADAMTS16	IL12B	0.2057	0.0537	0.0500	0.1498	0.3499
