Feature,Importance
BCAN,0.0
NTRK2,0.0
CALCA,0.0
OSM,0.0
NOTCH1,0.0
CASP8,0.0
CCL16,0.0
CCL7,0.0
NPM1,0.0
SCARB2,0.0
PODXL,0.0
NTF4,0.0
PLAUR,0.0
CD1C,0.0
PADI2,0.0
PTPRM,0.0
BAX,0.0
SELPLG,0.0
TMSB10,0.0
TNFRSF10B,0.0
APLP1,0.0
TNFRSF6B,0.0
AMIGO2,0.0
TNFSF11,0.0
AGRN,0.0
TREM2,0.0
TRIAP1,0.0
TRIM21,0.0
ADAMTS13,0.0
TYRO3,0.0
ADAM15,0.0
VSIG4,0.0
VWF,0.0
WFDC2,0.0
TNFRSF10A,0.0
AREG,0.0
SEMA4D,0.0
TIMP1,0.0
SERPINB5,0.0
NCAM2,0.0
SFRP1,0.0
SFTPA1,0.0
SFTPA2,0.0
SIGLEC10,0.0
AZU1,0.0
SLAMF8,0.0
SLC39A14,0.0
ATOX1,0.0
ARHGAP1,0.0
SMAD5,0.0
SPINK5,0.0
SRP14,0.0
TIE1,0.0
CD200R1,0.0
ENG,0.0
NCAM1,0.0
GFRA3,0.0
GPR37,0.0
HAVCR2,0.0
CRH,0.0
HSPA1A,0.0
HYAL1,0.0
COL9A1,0.0
IGFBP3,0.0
CNTNAP2,0.0
IL17RA,0.0
IL1RN,0.0
IL3RA,0.0
IL6,0.0
CNTN2,0.0
CNTN1,0.0
CLSTN1,0.0
GPC5,0.0
CSTB,0.0
NAMPT,0.0
GDF2,0.0
EPCAM,0.0
ERBB2,0.0
EGFR,0.0
EFNA1,0.0
DNER,0.0
DBI,0.0
FCN2,0.0
FGF21,0.0
CXCL8,0.0
FLT3,0.0
CXCL13,0.0
CTSV,0.0
FSTL3,0.0
GBP2,0.0
GDF15,0.0
ITGA11,0.0
ITGA5,0.0
ITGAV,0.0
ITGB1,0.0
LTA,0.0
LYPD3,0.0
MAD1L1,0.0
CD34,0.0
CD300E,0.0
MDK,0.0
MET,0.0
MMP8,0.0
MNDA,0.0
MPIG6B,0.0
CD244,0.0
CD22,0.0
ENPP2,0.0
MZB1,0.0
NADK,0.0
LPL,0.0
CD6,0.0
CD8A,0.0
CLEC11A,0.0
ITGB2,0.0
ITGB7,0.0
CLEC5A,0.0
KDR,0.0
KIT,0.0
CLEC4C,0.0
CKAP4,0.0
LGALS1,0.0
CHI3L1,0.0
CEACAM8,0.0
L1CAM,0.0
CDH6,0.0
LCN2,0.0
LEPR,0.0
ZBTB17,0.0
