source	target	relation	source_label	target_label	link_to_resource	resource
a5c7696a-fd75-5b00-ad7b-daaaa17eb3c3	be78942f-4699-529a-b3e7-c67e5a4309d7	GO BP	transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	KIT	http://geneontology.org/	Gene Ontology
a5c7696a-fd75-5b00-ad7b-daaaa17eb3c3	51822667-c6f3-55f0-bb98-6f76b9e831e7	GO BP	transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	TIE1	http://geneontology.org/	Gene Ontology
a5c7696a-fd75-5b00-ad7b-daaaa17eb3c3	017c037b-ab16-5588-8ff1-9a98a71ab88b	GO BP	transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	FLT3	http://geneontology.org/	Gene Ontology
a5c7696a-fd75-5b00-ad7b-daaaa17eb3c3	14196ed5-3bba-5f09-b963-96fe7163879b	GO BP	transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	NTF4	http://geneontology.org/	Gene Ontology
a5c7696a-fd75-5b00-ad7b-daaaa17eb3c3	bd95e845-72ea-53c7-809a-65b929cf3c8d	GO BP	transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	COL1A1	http://geneontology.org/	Gene Ontology
5560c958-5a10-5d94-b128-e46e5dfeb7c3	16d0f464-3070-5a8f-af4f-f7074e76831a	GO BP	cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	AMIGO2	http://geneontology.org/	Gene Ontology
5560c958-5a10-5d94-b128-e46e5dfeb7c3	dfde4957-35ef-53e8-a01d-196e448832f9	GO BP	cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	ROBO2	http://geneontology.org/	Gene Ontology
5560c958-5a10-5d94-b128-e46e5dfeb7c3	f67e63f7-96fc-52fa-815c-4a8ae95412f8	GO BP	cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	PTPRM	http://geneontology.org/	Gene Ontology
5560c958-5a10-5d94-b128-e46e5dfeb7c3	53bcdadb-0f6b-5fa4-80d2-decaa94831a1	GO BP	cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	L1CAM	http://geneontology.org/	Gene Ontology
5560c958-5a10-5d94-b128-e46e5dfeb7c3	6ef7a1b1-4a11-59b1-90d2-51628b456cb6	GO BP	cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	CNTN2	http://geneontology.org/	Gene Ontology
5560c958-5a10-5d94-b128-e46e5dfeb7c3	67719391-65fe-5493-b7ae-665026e3a9f8	GO BP	cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	CDH5	http://geneontology.org/	Gene Ontology
5560c958-5a10-5d94-b128-e46e5dfeb7c3	fbad85a5-bce6-5950-accd-2b301f790d27	GO BP	cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	PTPRS	http://geneontology.org/	Gene Ontology
5560c958-5a10-5d94-b128-e46e5dfeb7c3	4c29b124-ce09-58d7-9218-e7f3a800393e	GO BP	cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	ITGB1	http://geneontology.org/	Gene Ontology
c25fc347-30b7-5e45-a1fe-e1884bfa0c66	11551f5d-1f4e-5379-8acb-d5410175fcde	GO BP	positive regulation of kinase activity (GO:0033674)	ERBB2	http://geneontology.org/	Gene Ontology
c25fc347-30b7-5e45-a1fe-e1884bfa0c66	1e972d3a-c875-58b3-9b47-6576243b3e84	GO BP	positive regulation of kinase activity (GO:0033674)	KDR	http://geneontology.org/	Gene Ontology
c25fc347-30b7-5e45-a1fe-e1884bfa0c66	017c037b-ab16-5588-8ff1-9a98a71ab88b	GO BP	positive regulation of kinase activity (GO:0033674)	FLT3	http://geneontology.org/	Gene Ontology
c25fc347-30b7-5e45-a1fe-e1884bfa0c66	dff8aa97-c80c-5490-97a9-80e29ab3ebef	GO BP	positive regulation of kinase activity (GO:0033674)	TYRO3	http://geneontology.org/	Gene Ontology
c25fc347-30b7-5e45-a1fe-e1884bfa0c66	be78942f-4699-529a-b3e7-c67e5a4309d7	GO BP	positive regulation of kinase activity (GO:0033674)	KIT	http://geneontology.org/	Gene Ontology
c25fc347-30b7-5e45-a1fe-e1884bfa0c66	51822667-c6f3-55f0-bb98-6f76b9e831e7	GO BP	positive regulation of kinase activity (GO:0033674)	TIE1	http://geneontology.org/	Gene Ontology
c25fc347-30b7-5e45-a1fe-e1884bfa0c66	13abe498-6858-5de4-861e-a73ab29a2524	GO BP	positive regulation of kinase activity (GO:0033674)	PDGFRB	http://geneontology.org/	Gene Ontology
cf9dda8c-51ea-584b-bb21-2e90117c13d9	151a4e95-4f68-5ce1-9b04-3c4223478fe3	GO BP	positive regulation of phosphorylation (GO:0042327)	ENG	http://geneontology.org/	Gene Ontology
cf9dda8c-51ea-584b-bb21-2e90117c13d9	11551f5d-1f4e-5379-8acb-d5410175fcde	GO BP	positive regulation of phosphorylation (GO:0042327)	ERBB2	http://geneontology.org/	Gene Ontology
cf9dda8c-51ea-584b-bb21-2e90117c13d9	3cb5c017-51b2-50e3-b385-8a2ecfbdc077	GO BP	positive regulation of phosphorylation (GO:0042327)	SEMA4D	http://geneontology.org/	Gene Ontology
cf9dda8c-51ea-584b-bb21-2e90117c13d9	017c037b-ab16-5588-8ff1-9a98a71ab88b	GO BP	positive regulation of phosphorylation (GO:0042327)	FLT3	http://geneontology.org/	Gene Ontology
cf9dda8c-51ea-584b-bb21-2e90117c13d9	1e972d3a-c875-58b3-9b47-6576243b3e84	GO BP	positive regulation of phosphorylation (GO:0042327)	KDR	http://geneontology.org/	Gene Ontology
cf9dda8c-51ea-584b-bb21-2e90117c13d9	be78942f-4699-529a-b3e7-c67e5a4309d7	GO BP	positive regulation of phosphorylation (GO:0042327)	KIT	http://geneontology.org/	Gene Ontology
cf9dda8c-51ea-584b-bb21-2e90117c13d9	13abe498-6858-5de4-861e-a73ab29a2524	GO BP	positive regulation of phosphorylation (GO:0042327)	PDGFRB	http://geneontology.org/	Gene Ontology
cf9dda8c-51ea-584b-bb21-2e90117c13d9	dff8aa97-c80c-5490-97a9-80e29ab3ebef	GO BP	positive regulation of phosphorylation (GO:0042327)	TYRO3	http://geneontology.org/	Gene Ontology
cf9dda8c-51ea-584b-bb21-2e90117c13d9	51822667-c6f3-55f0-bb98-6f76b9e831e7	GO BP	positive regulation of phosphorylation (GO:0042327)	TIE1	http://geneontology.org/	Gene Ontology
8b3122a8-f84e-5bd2-bcf5-255d94beef90	bb1052d3-ee69-578f-b845-a19d52aeae44	GO BP	T cell activation (GO:0042110)	TREML2	http://geneontology.org/	Gene Ontology
8b3122a8-f84e-5bd2-bcf5-255d94beef90	be78942f-4699-529a-b3e7-c67e5a4309d7	GO BP	T cell activation (GO:0042110)	KIT	http://geneontology.org/	Gene Ontology
8b3122a8-f84e-5bd2-bcf5-255d94beef90	77ed86e5-def5-5e4c-93ac-9af84ab71d4d	GO BP	T cell activation (GO:0042110)	IL4	http://geneontology.org/	Gene Ontology
8b3122a8-f84e-5bd2-bcf5-255d94beef90	4d886b93-e692-5f11-ba6f-a6e11b58fc7c	GO BP	T cell activation (GO:0042110)	CD28	http://geneontology.org/	Gene Ontology
8b3122a8-f84e-5bd2-bcf5-255d94beef90	405f0230-b94a-5057-8806-937c71e6d49d	GO BP	T cell activation (GO:0042110)	CD1C	http://geneontology.org/	Gene Ontology
8b3122a8-f84e-5bd2-bcf5-255d94beef90	4fbc5555-f888-58ac-96f8-0840df4cdf0e	GO BP	T cell activation (GO:0042110)	ICOSLG	http://geneontology.org/	Gene Ontology
8b3122a8-f84e-5bd2-bcf5-255d94beef90	73575eec-d392-53db-9c44-deb9dbd48e78	GO BP	T cell activation (GO:0042110)	CD8A	http://geneontology.org/	Gene Ontology
7e01e685-c1e4-55b8-bdd4-8ec89fcd79d7	d60275dc-57aa-58ba-a3d7-7c93f12a57b7	GO BP	positive regulation of angiogenesis (GO:0045766)	ITGA5	http://geneontology.org/	Gene Ontology
7e01e685-c1e4-55b8-bdd4-8ec89fcd79d7	4c29b124-ce09-58d7-9218-e7f3a800393e	GO BP	positive regulation of angiogenesis (GO:0045766)	ITGB1	http://geneontology.org/	Gene Ontology
7e01e685-c1e4-55b8-bdd4-8ec89fcd79d7	51822667-c6f3-55f0-bb98-6f76b9e831e7	GO BP	positive regulation of angiogenesis (GO:0045766)	TIE1	http://geneontology.org/	Gene Ontology
7e01e685-c1e4-55b8-bdd4-8ec89fcd79d7	6aed106c-3e37-5b28-ba7d-1a9d204dc00c	GO BP	positive regulation of angiogenesis (GO:0045766)	TNFSF12	http://geneontology.org/	Gene Ontology
7e01e685-c1e4-55b8-bdd4-8ec89fcd79d7	5c2b9a77-997c-5b8e-b2d3-5ce0e68e20b6	GO BP	positive regulation of angiogenesis (GO:0045766)	CD34	http://geneontology.org/	Gene Ontology
7e01e685-c1e4-55b8-bdd4-8ec89fcd79d7	67719391-65fe-5493-b7ae-665026e3a9f8	GO BP	positive regulation of angiogenesis (GO:0045766)	CDH5	http://geneontology.org/	Gene Ontology
7e01e685-c1e4-55b8-bdd4-8ec89fcd79d7	1e972d3a-c875-58b3-9b47-6576243b3e84	GO BP	positive regulation of angiogenesis (GO:0045766)	KDR	http://geneontology.org/	Gene Ontology
8dd78508-8d70-5b8d-b985-e8337bee74ca	84664cee-c2c2-55e4-885c-99072a4b5ac6	GO BP	extracellular structure organization (GO:0043062)	ITGA11	http://geneontology.org/	Gene Ontology
8dd78508-8d70-5b8d-b985-e8337bee74ca	3e6ca2fb-02cf-5b37-9b1d-658016441b95	GO BP	extracellular structure organization (GO:0043062)	ITGB7	http://geneontology.org/	Gene Ontology
8dd78508-8d70-5b8d-b985-e8337bee74ca	1e972d3a-c875-58b3-9b47-6576243b3e84	GO BP	extracellular structure organization (GO:0043062)	KDR	http://geneontology.org/	Gene Ontology
8dd78508-8d70-5b8d-b985-e8337bee74ca	3ea137f7-df3d-5ae4-9d82-fc135fe51348	GO BP	extracellular structure organization (GO:0043062)	BCAN	http://geneontology.org/	Gene Ontology
8dd78508-8d70-5b8d-b985-e8337bee74ca	c7f0e55a-2437-5798-8a25-f1bd552f9280	GO BP	extracellular structure organization (GO:0043062)	ADAMTS13	http://geneontology.org/	Gene Ontology
8dd78508-8d70-5b8d-b985-e8337bee74ca	1adb4430-bf65-514e-8f85-4466c86edcd7	GO BP	extracellular structure organization (GO:0043062)	COL9A1	http://geneontology.org/	Gene Ontology
8dd78508-8d70-5b8d-b985-e8337bee74ca	bd95e845-72ea-53c7-809a-65b929cf3c8d	GO BP	extracellular structure organization (GO:0043062)	COL1A1	http://geneontology.org/	Gene Ontology
8dd78508-8d70-5b8d-b985-e8337bee74ca	d60275dc-57aa-58ba-a3d7-7c93f12a57b7	GO BP	extracellular structure organization (GO:0043062)	ITGA5	http://geneontology.org/	Gene Ontology
8dd78508-8d70-5b8d-b985-e8337bee74ca	4c29b124-ce09-58d7-9218-e7f3a800393e	GO BP	extracellular structure organization (GO:0043062)	ITGB1	http://geneontology.org/	Gene Ontology
8a64dd15-09cd-5dec-8cf3-dce218a65315	77ed86e5-def5-5e4c-93ac-9af84ab71d4d	GO BP	positive regulation of cell motility (GO:2000147)	IL4	http://geneontology.org/	Gene Ontology
8a64dd15-09cd-5dec-8cf3-dce218a65315	ba6bba02-04bd-57cf-b2a0-76717517a966	GO BP	positive regulation of cell motility (GO:2000147)	NOTCH1	http://geneontology.org/	Gene Ontology
8a64dd15-09cd-5dec-8cf3-dce218a65315	d91a87c8-687f-5062-a55e-70132e1b638c	GO BP	positive regulation of cell motility (GO:2000147)	F7	http://geneontology.org/	Gene Ontology
8a64dd15-09cd-5dec-8cf3-dce218a65315	9de8a5d8-d52c-5bf1-9f4d-4ab1efedb6e7	GO BP	positive regulation of cell motility (GO:2000147)	PODXL	http://geneontology.org/	Gene Ontology
8a64dd15-09cd-5dec-8cf3-dce218a65315	13abe498-6858-5de4-861e-a73ab29a2524	GO BP	positive regulation of cell motility (GO:2000147)	PDGFRB	http://geneontology.org/	Gene Ontology
8a64dd15-09cd-5dec-8cf3-dce218a65315	be78942f-4699-529a-b3e7-c67e5a4309d7	GO BP	positive regulation of cell motility (GO:2000147)	KIT	http://geneontology.org/	Gene Ontology
8a64dd15-09cd-5dec-8cf3-dce218a65315	1e972d3a-c875-58b3-9b47-6576243b3e84	GO BP	positive regulation of cell motility (GO:2000147)	KDR	http://geneontology.org/	Gene Ontology
8a64dd15-09cd-5dec-8cf3-dce218a65315	67719391-65fe-5493-b7ae-665026e3a9f8	GO BP	positive regulation of cell motility (GO:2000147)	CDH5	http://geneontology.org/	Gene Ontology
8a64dd15-09cd-5dec-8cf3-dce218a65315	4c29b124-ce09-58d7-9218-e7f3a800393e	GO BP	positive regulation of cell motility (GO:2000147)	ITGB1	http://geneontology.org/	Gene Ontology
8a64dd15-09cd-5dec-8cf3-dce218a65315	bd95e845-72ea-53c7-809a-65b929cf3c8d	GO BP	positive regulation of cell motility (GO:2000147)	COL1A1	http://geneontology.org/	Gene Ontology
8a64dd15-09cd-5dec-8cf3-dce218a65315	3cb5c017-51b2-50e3-b385-8a2ecfbdc077	GO BP	positive regulation of cell motility (GO:2000147)	SEMA4D	http://geneontology.org/	Gene Ontology
174527c3-976e-5763-a5a8-de09348089de	6ef7a1b1-4a11-59b1-90d2-51628b456cb6	GO BP	homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156)	CNTN2	http://geneontology.org/	Gene Ontology
174527c3-976e-5763-a5a8-de09348089de	dfde4957-35ef-53e8-a01d-196e448832f9	GO BP	homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156)	ROBO2	http://geneontology.org/	Gene Ontology
174527c3-976e-5763-a5a8-de09348089de	f67e63f7-96fc-52fa-815c-4a8ae95412f8	GO BP	homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156)	PTPRM	http://geneontology.org/	Gene Ontology
174527c3-976e-5763-a5a8-de09348089de	53bcdadb-0f6b-5fa4-80d2-decaa94831a1	GO BP	homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156)	L1CAM	http://geneontology.org/	Gene Ontology
174527c3-976e-5763-a5a8-de09348089de	4c29b124-ce09-58d7-9218-e7f3a800393e	GO BP	homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156)	ITGB1	http://geneontology.org/	Gene Ontology
174527c3-976e-5763-a5a8-de09348089de	16d0f464-3070-5a8f-af4f-f7074e76831a	GO BP	homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156)	AMIGO2	http://geneontology.org/	Gene Ontology
0ad6ff34-1e2f-5e54-a62d-40ae564f76bb	84664cee-c2c2-55e4-885c-99072a4b5ac6	GO BP	cell-matrix adhesion (GO:0007160)	ITGA11	http://geneontology.org/	Gene Ontology
0ad6ff34-1e2f-5e54-a62d-40ae564f76bb	4c29b124-ce09-58d7-9218-e7f3a800393e	GO BP	cell-matrix adhesion (GO:0007160)	ITGB1	http://geneontology.org/	Gene Ontology
0ad6ff34-1e2f-5e54-a62d-40ae564f76bb	5c2b9a77-997c-5b8e-b2d3-5ce0e68e20b6	GO BP	cell-matrix adhesion (GO:0007160)	CD34	http://geneontology.org/	Gene Ontology
0ad6ff34-1e2f-5e54-a62d-40ae564f76bb	c7f0e55a-2437-5798-8a25-f1bd552f9280	GO BP	cell-matrix adhesion (GO:0007160)	ADAMTS13	http://geneontology.org/	Gene Ontology
0ad6ff34-1e2f-5e54-a62d-40ae564f76bb	3e6ca2fb-02cf-5b37-9b1d-658016441b95	GO BP	cell-matrix adhesion (GO:0007160)	ITGB7	http://geneontology.org/	Gene Ontology
0ad6ff34-1e2f-5e54-a62d-40ae564f76bb	53bcdadb-0f6b-5fa4-80d2-decaa94831a1	GO BP	cell-matrix adhesion (GO:0007160)	L1CAM	http://geneontology.org/	Gene Ontology
1385c774-34cb-5f1a-948f-81c778138eff	51822667-c6f3-55f0-bb98-6f76b9e831e7	GO BP	regulation of kinase activity (GO:0043549)	TIE1	http://geneontology.org/	Gene Ontology
1385c774-34cb-5f1a-948f-81c778138eff	13abe498-6858-5de4-861e-a73ab29a2524	GO BP	regulation of kinase activity (GO:0043549)	PDGFRB	http://geneontology.org/	Gene Ontology
1385c774-34cb-5f1a-948f-81c778138eff	1e972d3a-c875-58b3-9b47-6576243b3e84	GO BP	regulation of kinase activity (GO:0043549)	KDR	http://geneontology.org/	Gene Ontology
1385c774-34cb-5f1a-948f-81c778138eff	017c037b-ab16-5588-8ff1-9a98a71ab88b	GO BP	regulation of kinase activity (GO:0043549)	FLT3	http://geneontology.org/	Gene Ontology
1385c774-34cb-5f1a-948f-81c778138eff	dff8aa97-c80c-5490-97a9-80e29ab3ebef	GO BP	regulation of kinase activity (GO:0043549)	TYRO3	http://geneontology.org/	Gene Ontology
1385c774-34cb-5f1a-948f-81c778138eff	11551f5d-1f4e-5379-8acb-d5410175fcde	GO BP	regulation of kinase activity (GO:0043549)	ERBB2	http://geneontology.org/	Gene Ontology
1385c774-34cb-5f1a-948f-81c778138eff	be78942f-4699-529a-b3e7-c67e5a4309d7	GO BP	regulation of kinase activity (GO:0043549)	KIT	http://geneontology.org/	Gene Ontology
5bc90111-eef5-55a8-a607-9ebddbdd5e8e	11551f5d-1f4e-5379-8acb-d5410175fcde	GO BP	peptidyl-tyrosine modification (GO:0018212)	ERBB2	http://geneontology.org/	Gene Ontology
5bc90111-eef5-55a8-a607-9ebddbdd5e8e	1e972d3a-c875-58b3-9b47-6576243b3e84	GO BP	peptidyl-tyrosine modification (GO:0018212)	KDR	http://geneontology.org/	Gene Ontology
5bc90111-eef5-55a8-a607-9ebddbdd5e8e	13abe498-6858-5de4-861e-a73ab29a2524	GO BP	peptidyl-tyrosine modification (GO:0018212)	PDGFRB	http://geneontology.org/	Gene Ontology
5bc90111-eef5-55a8-a607-9ebddbdd5e8e	be78942f-4699-529a-b3e7-c67e5a4309d7	GO BP	peptidyl-tyrosine modification (GO:0018212)	KIT	http://geneontology.org/	Gene Ontology
5bc90111-eef5-55a8-a607-9ebddbdd5e8e	017c037b-ab16-5588-8ff1-9a98a71ab88b	GO BP	peptidyl-tyrosine modification (GO:0018212)	FLT3	http://geneontology.org/	Gene Ontology
02dadec0-504e-556b-8637-4661a476dde8	4c29b124-ce09-58d7-9218-e7f3a800393e	GO BP	heterotypic cell-cell adhesion (GO:0034113)	ITGB1	http://geneontology.org/	Gene Ontology
02dadec0-504e-556b-8637-4661a476dde8	d60275dc-57aa-58ba-a3d7-7c93f12a57b7	GO BP	heterotypic cell-cell adhesion (GO:0034113)	ITGA5	http://geneontology.org/	Gene Ontology
02dadec0-504e-556b-8637-4661a476dde8	3e6ca2fb-02cf-5b37-9b1d-658016441b95	GO BP	heterotypic cell-cell adhesion (GO:0034113)	ITGB7	http://geneontology.org/	Gene Ontology
02dadec0-504e-556b-8637-4661a476dde8	9a2090df-891c-540b-a157-6dbf0ddef71a	GO BP	heterotypic cell-cell adhesion (GO:0034113)	CD200R1	http://geneontology.org/	Gene Ontology
52ea182c-2387-58b2-b287-f85b7ce60d50	be78942f-4699-529a-b3e7-c67e5a4309d7	GO BP	regulation of cell migration (GO:0030334)	KIT	http://geneontology.org/	Gene Ontology
52ea182c-2387-58b2-b287-f85b7ce60d50	ba6bba02-04bd-57cf-b2a0-76717517a966	GO BP	regulation of cell migration (GO:0030334)	NOTCH1	http://geneontology.org/	Gene Ontology
52ea182c-2387-58b2-b287-f85b7ce60d50	67719391-65fe-5493-b7ae-665026e3a9f8	GO BP	regulation of cell migration (GO:0030334)	CDH5	http://geneontology.org/	Gene Ontology
52ea182c-2387-58b2-b287-f85b7ce60d50	1e972d3a-c875-58b3-9b47-6576243b3e84	GO BP	regulation of cell migration (GO:0030334)	KDR	http://geneontology.org/	Gene Ontology
52ea182c-2387-58b2-b287-f85b7ce60d50	4c29b124-ce09-58d7-9218-e7f3a800393e	GO BP	regulation of cell migration (GO:0030334)	ITGB1	http://geneontology.org/	Gene Ontology
52ea182c-2387-58b2-b287-f85b7ce60d50	151a4e95-4f68-5ce1-9b04-3c4223478fe3	GO BP	regulation of cell migration (GO:0030334)	ENG	http://geneontology.org/	Gene Ontology
52ea182c-2387-58b2-b287-f85b7ce60d50	3cb5c017-51b2-50e3-b385-8a2ecfbdc077	GO BP	regulation of cell migration (GO:0030334)	SEMA4D	http://geneontology.org/	Gene Ontology
52ea182c-2387-58b2-b287-f85b7ce60d50	77ed86e5-def5-5e4c-93ac-9af84ab71d4d	GO BP	regulation of cell migration (GO:0030334)	IL4	http://geneontology.org/	Gene Ontology
52ea182c-2387-58b2-b287-f85b7ce60d50	bd95e845-72ea-53c7-809a-65b929cf3c8d	GO BP	regulation of cell migration (GO:0030334)	COL1A1	http://geneontology.org/	Gene Ontology
52ea182c-2387-58b2-b287-f85b7ce60d50	9de8a5d8-d52c-5bf1-9f4d-4ab1efedb6e7	GO BP	regulation of cell migration (GO:0030334)	PODXL	http://geneontology.org/	Gene Ontology
52ea182c-2387-58b2-b287-f85b7ce60d50	d91a87c8-687f-5062-a55e-70132e1b638c	GO BP	regulation of cell migration (GO:0030334)	F7	http://geneontology.org/	Gene Ontology
