Feature,Importance
SNAP23,0.0002006655630517319
TANK,0.00019249278152067532
SLC39A14,0.00018960268145570524
CNTNAP2,0.00017831699884128389
CD70,0.00017589623415087004
PSMA1,0.00017392864908772073
LRP1,0.00016612993928855028
PPP1R12A,0.00015910470372166983
KLRB1,0.00013963711686360732
LYN,0.00013533204652620202
NINJ1,0.00013407930299410363
IL18R1,0.00012466884637285364
LAMP2,0.00011250373079152093
FSTL3,0.00010945072524245838
VWF,0.0001035451947301168
FCAR,9.811110240201811e-05
CLEC11A,9.545486198851998e-05
CXCL10,9.142680831830963e-05
KIR2DL3,9.056168182478107e-05
LGALS1,8.952838425633658e-05
PTX3,8.294649402572755e-05
GOPC,7.681228389233969e-05
MERTK,6.93237935906654e-05
NCAM1,6.868857953123602e-05
DUSP3,6.688074945224387e-05
CD83,6.4743088940791e-05
GLB1,6.417492498371996e-05
MSLN,6.122944896692908e-05
SNAP29,5.823198145428578e-05
MFGE8,5.7463155688048874e-05
COL6A3,5.4686855004590034e-05
ENO1,5.080128035990393e-05
DAG1,4.447721525804895e-05
GPC1,4.220862420510985e-05
TNFRSF12A,4.152297031309265e-05
CCL20,3.83465346807302e-05
PRTN3,3.762019224529788e-05
IL6,3.21793717922081e-05
PRDX5,3.0286733134418934e-05
EFNA1,2.8252771661039212e-05
ACTN4,2.6096033402922554e-05
CXCL8,2.4788816373617535e-05
PPCDC,2.4335628895708097e-05
EPHB4,1.6315238033488362e-05
LY96,1.3350274286859356e-05
SH2D1A,6.750579692669919e-06
FYB1,0.0
AGRN,0.0
ACVRL1,0.0
ADAM15,0.0
ULBP2,0.0
HMOX1,0.0
IKBKG,0.0
TXNDC5,0.0
CD244,0.0
CD27,0.0
TNFRSF11A,0.0
AZU1,0.0
CD22,0.0
HS6ST1,0.0
CCL2,0.0
CD59,0.0
TNFAIP8,0.0
IGFBP4,0.0
STX8,0.0
LCN2,0.0
IL12RB1,0.0
SRPK2,0.0
LGALS9,0.0
LRIG1,0.0
EGLN1,0.0
EFNA4,0.0
EDA2R,0.0
NADK,0.0
NAMPT,0.0
DNAJA2,0.0
NFATC1,0.0
DGKZ,0.0
FCGR2B,0.0
OSM,0.0
ITGB1,0.0
PRKCQ,0.0
ITGAM,0.0
IRAK4,0.0
PTPN6,0.0
CRIP2,0.0
RRM2,0.0
CLEC4D,0.0
FLT1,0.0
IL1B,0.0
SKAP2,0.0
CD8A,0.0
CD79B,0.0
RRM2B,0.0
