source	target	relation	source_label	target_label	link_to_resource	resource
7e502e44-f3ea-5431-b213-e07b87e9faba	e7d9f887-effd-5447-bf79-aca717fb75fe	GO BP	neutrophil degranulation (GO:0043312)	HSPA1A	http://geneontology.org/	Gene Ontology
7e502e44-f3ea-5431-b213-e07b87e9faba	ea97ef30-2f23-5f73-a96a-d16bf7113eef	GO BP	neutrophil degranulation (GO:0043312)	PLAUR	http://geneontology.org/	Gene Ontology
7e502e44-f3ea-5431-b213-e07b87e9faba	22ada4b8-5f6e-5119-bf2f-d648ef712ed0	GO BP	neutrophil degranulation (GO:0043312)	CSTB	http://geneontology.org/	Gene Ontology
7e502e44-f3ea-5431-b213-e07b87e9faba	54ce9fea-a0eb-5176-862a-542cf892e6f5	GO BP	neutrophil degranulation (GO:0043312)	CHIT1	http://geneontology.org/	Gene Ontology
7e502e44-f3ea-5431-b213-e07b87e9faba	f425c386-75ee-5dc0-aa29-4a3591cb1fe4	GO BP	neutrophil degranulation (GO:0043312)	OLR1	http://geneontology.org/	Gene Ontology
7e502e44-f3ea-5431-b213-e07b87e9faba	fc163631-2d26-58ab-9141-136c329dbd76	GO BP	neutrophil degranulation (GO:0043312)	S100A11	http://geneontology.org/	Gene Ontology
7e502e44-f3ea-5431-b213-e07b87e9faba	745164eb-2295-5487-8f34-ae4e28a0beea	GO BP	neutrophil degranulation (GO:0043312)	FABP5	http://geneontology.org/	Gene Ontology
7e502e44-f3ea-5431-b213-e07b87e9faba	e18b5cf3-1356-526d-ae6f-f61fc6cf9260	GO BP	neutrophil degranulation (GO:0043312)	ACAA1	http://geneontology.org/	Gene Ontology
7e502e44-f3ea-5431-b213-e07b87e9faba	6a70954b-1a3a-59e3-8e21-c6a218b43c0d	GO BP	neutrophil degranulation (GO:0043312)	CKAP4	http://geneontology.org/	Gene Ontology
7e502e44-f3ea-5431-b213-e07b87e9faba	23f094fe-393e-543a-89c4-93c80ba3abf7	GO BP	neutrophil degranulation (GO:0043312)	CEACAM8	http://geneontology.org/	Gene Ontology
7e502e44-f3ea-5431-b213-e07b87e9faba	9c0f4e6f-d5cb-5dcd-a3b1-a12660c4da2b	GO BP	neutrophil degranulation (GO:0043312)	AZU1	http://geneontology.org/	Gene Ontology
7e502e44-f3ea-5431-b213-e07b87e9faba	322a0c46-fc6d-51f9-be24-19044fafbec9	GO BP	neutrophil degranulation (GO:0043312)	RNASE3	http://geneontology.org/	Gene Ontology
7e502e44-f3ea-5431-b213-e07b87e9faba	055e821e-b77f-5f65-a6fd-597b9df43286	GO BP	neutrophil degranulation (GO:0043312)	PADI2	http://geneontology.org/	Gene Ontology
7e502e44-f3ea-5431-b213-e07b87e9faba	f4dc0041-5272-545e-b395-fed9ac71c23a	GO BP	neutrophil degranulation (GO:0043312)	RETN	http://geneontology.org/	Gene Ontology
7e502e44-f3ea-5431-b213-e07b87e9faba	83e4cf29-cef8-54e0-ae0e-35fdd990d2a6	GO BP	neutrophil degranulation (GO:0043312)	SRP14	http://geneontology.org/	Gene Ontology
7e502e44-f3ea-5431-b213-e07b87e9faba	6cdbaf4e-9dcf-5df9-892c-5f07ef2b4d01	GO BP	neutrophil degranulation (GO:0043312)	MMP8	http://geneontology.org/	Gene Ontology
7e502e44-f3ea-5431-b213-e07b87e9faba	4c0f4b02-58e5-5379-b4ea-cd0ce15d8f23	GO BP	neutrophil degranulation (GO:0043312)	CLEC5A	http://geneontology.org/	Gene Ontology
7e502e44-f3ea-5431-b213-e07b87e9faba	6bc3be29-b26d-592e-a9f7-da92d52784b5	GO BP	neutrophil degranulation (GO:0043312)	S100P	http://geneontology.org/	Gene Ontology
7e502e44-f3ea-5431-b213-e07b87e9faba	3289929e-9df0-50df-ab2e-5510c1933db1	GO BP	neutrophil degranulation (GO:0043312)	MNDA	http://geneontology.org/	Gene Ontology
7e502e44-f3ea-5431-b213-e07b87e9faba	ebdb5ecd-cd38-5fc5-9190-80798e4b2826	GO BP	neutrophil degranulation (GO:0043312)	PTX3	http://geneontology.org/	Gene Ontology
7e502e44-f3ea-5431-b213-e07b87e9faba	a9ff2aa6-c51e-517c-88ef-87f8ae8519c0	GO BP	neutrophil degranulation (GO:0043312)	FCAR	http://geneontology.org/	Gene Ontology
7e502e44-f3ea-5431-b213-e07b87e9faba	76c0c5d4-243f-5448-bbdd-f404ad8c5ef2	GO BP	neutrophil degranulation (GO:0043312)	PRTN3	http://geneontology.org/	Gene Ontology
cc53fa32-4827-516a-8f14-5e1511f516b5	c3ef122b-f69f-5433-b729-309b8caa78af	GO BP	response to tumor necrosis factor (GO:0034612)	CCL20	http://geneontology.org/	Gene Ontology
cc53fa32-4827-516a-8f14-5e1511f516b5	417ce43b-2b03-59fe-bf79-88b846587422	GO BP	response to tumor necrosis factor (GO:0034612)	GBP2	http://geneontology.org/	Gene Ontology
cc53fa32-4827-516a-8f14-5e1511f516b5	a87c9007-a9b0-5799-879d-64cd1b45129c	GO BP	response to tumor necrosis factor (GO:0034612)	SFRP1	http://geneontology.org/	Gene Ontology
cc53fa32-4827-516a-8f14-5e1511f516b5	716d876a-f512-5748-bf63-b9399329256f	GO BP	response to tumor necrosis factor (GO:0034612)	CHI3L1	http://geneontology.org/	Gene Ontology
cc53fa32-4827-516a-8f14-5e1511f516b5	54c41fd6-7bae-55ca-8927-d1ebc4020158	GO BP	response to tumor necrosis factor (GO:0034612)	CCL7	http://geneontology.org/	Gene Ontology
cc53fa32-4827-516a-8f14-5e1511f516b5	f6e6de24-5d25-5c15-add3-35681997f1d1	GO BP	response to tumor necrosis factor (GO:0034612)	CXCL8	http://geneontology.org/	Gene Ontology
cc53fa32-4827-516a-8f14-5e1511f516b5	5b0e2bf3-4186-50d8-8bd2-3d5c0b88bc8d	GO BP	response to tumor necrosis factor (GO:0034612)	CASP8	http://geneontology.org/	Gene Ontology
cc53fa32-4827-516a-8f14-5e1511f516b5	184d1250-7660-52de-9ed4-70d57567d4db	GO BP	response to tumor necrosis factor (GO:0034612)	CCL3	http://geneontology.org/	Gene Ontology
b49b0f57-e3e3-54ae-861f-f5ab645a0642	9c0f4e6f-d5cb-5dcd-a3b1-a12660c4da2b	GO BP	regulation of apoptotic process (GO:0042981)	AZU1	http://geneontology.org/	Gene Ontology
b49b0f57-e3e3-54ae-861f-f5ab645a0642	4c0f4b02-58e5-5379-b4ea-cd0ce15d8f23	GO BP	regulation of apoptotic process (GO:0042981)	CLEC5A	http://geneontology.org/	Gene Ontology
b49b0f57-e3e3-54ae-861f-f5ab645a0642	23247e6d-02cf-598f-8203-bb0a2cfe9677	GO BP	regulation of apoptotic process (GO:0042981)	KRT18	http://geneontology.org/	Gene Ontology
b49b0f57-e3e3-54ae-861f-f5ab645a0642	18cb2cb6-46dc-51c0-994f-c06fcf6d0d00	GO BP	regulation of apoptotic process (GO:0042981)	TNFRSF6B	http://geneontology.org/	Gene Ontology
b49b0f57-e3e3-54ae-861f-f5ab645a0642	c4772e91-694b-5fb4-9b10-33ba56dcf0cc	GO BP	regulation of apoptotic process (GO:0042981)	LGALS1	http://geneontology.org/	Gene Ontology
b49b0f57-e3e3-54ae-861f-f5ab645a0642	ffe86b97-b41b-5dd2-bb27-dde228c68d89	GO BP	regulation of apoptotic process (GO:0042981)	NDRG1	http://geneontology.org/	Gene Ontology
b49b0f57-e3e3-54ae-861f-f5ab645a0642	ea97ef30-2f23-5f73-a96a-d16bf7113eef	GO BP	regulation of apoptotic process (GO:0042981)	PLAUR	http://geneontology.org/	Gene Ontology
b49b0f57-e3e3-54ae-861f-f5ab645a0642	fa860458-bcd9-5b20-b634-80fb8e73cef7	GO BP	regulation of apoptotic process (GO:0042981)	CASP1	http://geneontology.org/	Gene Ontology
b49b0f57-e3e3-54ae-861f-f5ab645a0642	6e2660fd-77ff-5731-82cb-cd9d3d099c34	GO BP	regulation of apoptotic process (GO:0042981)	JUN	http://geneontology.org/	Gene Ontology
b49b0f57-e3e3-54ae-861f-f5ab645a0642	f350ebe0-1cc8-57d6-9388-c36b245e35e2	GO BP	regulation of apoptotic process (GO:0042981)	TRIAP1	http://geneontology.org/	Gene Ontology
b49b0f57-e3e3-54ae-861f-f5ab645a0642	e9d040fe-aa2a-57ff-bfa5-b27c13b8b649	GO BP	regulation of apoptotic process (GO:0042981)	BAX	http://geneontology.org/	Gene Ontology
b49b0f57-e3e3-54ae-861f-f5ab645a0642	a87c9007-a9b0-5799-879d-64cd1b45129c	GO BP	regulation of apoptotic process (GO:0042981)	SFRP1	http://geneontology.org/	Gene Ontology
b49b0f57-e3e3-54ae-861f-f5ab645a0642	e7d9f887-effd-5447-bf79-aca717fb75fe	GO BP	regulation of apoptotic process (GO:0042981)	HSPA1A	http://geneontology.org/	Gene Ontology
b49b0f57-e3e3-54ae-861f-f5ab645a0642	6dceb524-e8ff-5e21-88b6-571985b3234a	GO BP	regulation of apoptotic process (GO:0042981)	TNFRSF10B	http://geneontology.org/	Gene Ontology
b49b0f57-e3e3-54ae-861f-f5ab645a0642	97291af2-f3ac-5c33-af04-4c8f459bc783	GO BP	regulation of apoptotic process (GO:0042981)	TNFRSF10A	http://geneontology.org/	Gene Ontology
b49b0f57-e3e3-54ae-861f-f5ab645a0642	3de205e1-0721-5e5a-8fbf-04709991de32	GO BP	regulation of apoptotic process (GO:0042981)	CTSH	http://geneontology.org/	Gene Ontology
b49b0f57-e3e3-54ae-861f-f5ab645a0642	bb2c8c3a-1e4c-5cf0-8d55-146db01b5844	GO BP	regulation of apoptotic process (GO:0042981)	IL6	http://geneontology.org/	Gene Ontology
b49b0f57-e3e3-54ae-861f-f5ab645a0642	21d6c926-ac40-57e1-94ae-7ef5e50b2efa	GO BP	regulation of apoptotic process (GO:0042981)	CXCL10	http://geneontology.org/	Gene Ontology
b49b0f57-e3e3-54ae-861f-f5ab645a0642	3289929e-9df0-50df-ab2e-5510c1933db1	GO BP	regulation of apoptotic process (GO:0042981)	MNDA	http://geneontology.org/	Gene Ontology
b49b0f57-e3e3-54ae-861f-f5ab645a0642	99be7247-c9e0-5709-bd43-d2bc1c1d86ff	GO BP	regulation of apoptotic process (GO:0042981)	NPM1	http://geneontology.org/	Gene Ontology
b49b0f57-e3e3-54ae-861f-f5ab645a0642	5b0e2bf3-4186-50d8-8bd2-3d5c0b88bc8d	GO BP	regulation of apoptotic process (GO:0042981)	CASP8	http://geneontology.org/	Gene Ontology
b49b0f57-e3e3-54ae-861f-f5ab645a0642	f1654664-25b2-52e1-875c-ed6a08621b7d	GO BP	regulation of apoptotic process (GO:0042981)	HGF	http://geneontology.org/	Gene Ontology
a2266bbd-7f95-5641-839b-fbcf225bbc57	cd70f8d4-f9ff-5910-9a30-c51c633a472f	GO BP	neutrophil migration (GO:1990266)	CXCL13	http://geneontology.org/	Gene Ontology
a2266bbd-7f95-5641-839b-fbcf225bbc57	184d1250-7660-52de-9ed4-70d57567d4db	GO BP	neutrophil migration (GO:1990266)	CCL3	http://geneontology.org/	Gene Ontology
a2266bbd-7f95-5641-839b-fbcf225bbc57	a69b0c72-daab-58b2-8503-7aec484b9eec	GO BP	neutrophil migration (GO:1990266)	CXCL9	http://geneontology.org/	Gene Ontology
a2266bbd-7f95-5641-839b-fbcf225bbc57	c3ef122b-f69f-5433-b729-309b8caa78af	GO BP	neutrophil migration (GO:1990266)	CCL20	http://geneontology.org/	Gene Ontology
a2266bbd-7f95-5641-839b-fbcf225bbc57	54c41fd6-7bae-55ca-8927-d1ebc4020158	GO BP	neutrophil migration (GO:1990266)	CCL7	http://geneontology.org/	Gene Ontology
a2266bbd-7f95-5641-839b-fbcf225bbc57	f6e6de24-5d25-5c15-add3-35681997f1d1	GO BP	neutrophil migration (GO:1990266)	CXCL8	http://geneontology.org/	Gene Ontology
a2266bbd-7f95-5641-839b-fbcf225bbc57	76c0c5d4-243f-5448-bbdd-f404ad8c5ef2	GO BP	neutrophil migration (GO:1990266)	PRTN3	http://geneontology.org/	Gene Ontology
a2266bbd-7f95-5641-839b-fbcf225bbc57	21d6c926-ac40-57e1-94ae-7ef5e50b2efa	GO BP	neutrophil migration (GO:1990266)	CXCL10	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	d0ad6b41-ac06-5b4f-af53-5ad861301e44	GO BP	cellular response to cytokine stimulus (GO:0071345)	SDC1	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	09cc5bee-2600-56f1-9276-65ff2a318c4c	GO BP	cellular response to cytokine stimulus (GO:0071345)	TNFRSF1A	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	f5d76ceb-f96f-5eaf-a311-22fd79d46fb8	GO BP	cellular response to cytokine stimulus (GO:0071345)	IL1RN	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	f6e6de24-5d25-5c15-add3-35681997f1d1	GO BP	cellular response to cytokine stimulus (GO:0071345)	CXCL8	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	acffab4f-a884-5ff4-bd18-4ec6c61c6a37	GO BP	cellular response to cytokine stimulus (GO:0071345)	VIM	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	54c41fd6-7bae-55ca-8927-d1ebc4020158	GO BP	cellular response to cytokine stimulus (GO:0071345)	CCL7	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	2da063ed-a355-5b5b-898a-7c034c9f9dd0	GO BP	cellular response to cytokine stimulus (GO:0071345)	IL16	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	f2652a53-0542-5f1b-a06b-360c0ae4863c	GO BP	cellular response to cytokine stimulus (GO:0071345)	OSM	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	716d876a-f512-5748-bf63-b9399329256f	GO BP	cellular response to cytokine stimulus (GO:0071345)	CHI3L1	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	3289929e-9df0-50df-ab2e-5510c1933db1	GO BP	cellular response to cytokine stimulus (GO:0071345)	MNDA	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	21d6c926-ac40-57e1-94ae-7ef5e50b2efa	GO BP	cellular response to cytokine stimulus (GO:0071345)	CXCL10	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	7bdf5914-2d0b-5620-a4cf-3b4f859d3fd3	GO BP	cellular response to cytokine stimulus (GO:0071345)	LCN2	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	a52151c8-1aaf-5123-be06-80b29383d0a0	GO BP	cellular response to cytokine stimulus (GO:0071345)	CSF1	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	53304229-797b-53de-b74b-bb9a7e115b85	GO BP	cellular response to cytokine stimulus (GO:0071345)	LIF	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	bb2c8c3a-1e4c-5cf0-8d55-146db01b5844	GO BP	cellular response to cytokine stimulus (GO:0071345)	IL6	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	184d1250-7660-52de-9ed4-70d57567d4db	GO BP	cellular response to cytokine stimulus (GO:0071345)	CCL3	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	7ce6b193-498a-5a06-9a67-cccb0fa81dd0	GO BP	cellular response to cytokine stimulus (GO:0071345)	LGALS9	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	417ce43b-2b03-59fe-bf79-88b846587422	GO BP	cellular response to cytokine stimulus (GO:0071345)	GBP2	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	ea48238e-69f6-5692-a08d-f091f574bdd4	GO BP	cellular response to cytokine stimulus (GO:0071345)	TIMP1	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	fa860458-bcd9-5b20-b634-80fb8e73cef7	GO BP	cellular response to cytokine stimulus (GO:0071345)	CASP1	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	c3ef122b-f69f-5433-b729-309b8caa78af	GO BP	cellular response to cytokine stimulus (GO:0071345)	CCL20	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	f1654664-25b2-52e1-875c-ed6a08621b7d	GO BP	cellular response to cytokine stimulus (GO:0071345)	HGF	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	a87c9007-a9b0-5799-879d-64cd1b45129c	GO BP	cellular response to cytokine stimulus (GO:0071345)	SFRP1	http://geneontology.org/	Gene Ontology
6a290ffa-1833-5b87-80c7-f65b2aee07ab	76c0c5d4-243f-5448-bbdd-f404ad8c5ef2	GO BP	cellular response to cytokine stimulus (GO:0071345)	PRTN3	http://geneontology.org/	Gene Ontology
1d3bc1d2-5082-54d3-8b6d-28e223bd3c07	417ce43b-2b03-59fe-bf79-88b846587422	GO BP	defense response to bacterium (GO:0042742)	GBP2	http://geneontology.org/	Gene Ontology
1d3bc1d2-5082-54d3-8b6d-28e223bd3c07	322a0c46-fc6d-51f9-be24-19044fafbec9	GO BP	defense response to bacterium (GO:0042742)	RNASE3	http://geneontology.org/	Gene Ontology
1d3bc1d2-5082-54d3-8b6d-28e223bd3c07	de54cd4a-17c6-560b-98ec-aeab6c6227e1	GO BP	defense response to bacterium (GO:0042742)	WFDC2	http://geneontology.org/	Gene Ontology
1d3bc1d2-5082-54d3-8b6d-28e223bd3c07	f3813c52-6ff3-5071-a7b5-9b10c2f42aff	GO BP	defense response to bacterium (GO:0042742)	PLA2G2A	http://geneontology.org/	Gene Ontology
1d3bc1d2-5082-54d3-8b6d-28e223bd3c07	bb2c8c3a-1e4c-5cf0-8d55-146db01b5844	GO BP	defense response to bacterium (GO:0042742)	IL6	http://geneontology.org/	Gene Ontology
1d3bc1d2-5082-54d3-8b6d-28e223bd3c07	9c0f4e6f-d5cb-5dcd-a3b1-a12660c4da2b	GO BP	defense response to bacterium (GO:0042742)	AZU1	http://geneontology.org/	Gene Ontology
1d3bc1d2-5082-54d3-8b6d-28e223bd3c07	b84b5991-9a78-59ac-80b8-65b30d9c5f61	GO BP	defense response to bacterium (GO:0042742)	SLAMF8	http://geneontology.org/	Gene Ontology
1d3bc1d2-5082-54d3-8b6d-28e223bd3c07	cd70f8d4-f9ff-5910-9a30-c51c633a472f	GO BP	defense response to bacterium (GO:0042742)	CXCL13	http://geneontology.org/	Gene Ontology
1d3bc1d2-5082-54d3-8b6d-28e223bd3c07	5a9e7c4d-a10e-5634-b7cb-331b9eee9145	GO BP	defense response to bacterium (GO:0042742)	TREM2	http://geneontology.org/	Gene Ontology
1d3bc1d2-5082-54d3-8b6d-28e223bd3c07	7bdf5914-2d0b-5620-a4cf-3b4f859d3fd3	GO BP	defense response to bacterium (GO:0042742)	LCN2	http://geneontology.org/	Gene Ontology
e986d651-9498-52d0-a294-7c904d30522b	6cdbaf4e-9dcf-5df9-892c-5f07ef2b4d01	GO BP	positive regulation of inflammatory response (GO:0050729)	MMP8	http://geneontology.org/	Gene Ontology
e986d651-9498-52d0-a294-7c904d30522b	f3813c52-6ff3-5071-a7b5-9b10c2f42aff	GO BP	positive regulation of inflammatory response (GO:0050729)	PLA2G2A	http://geneontology.org/	Gene Ontology
e986d651-9498-52d0-a294-7c904d30522b	09cc5bee-2600-56f1-9276-65ff2a318c4c	GO BP	positive regulation of inflammatory response (GO:0050729)	TNFRSF1A	http://geneontology.org/	Gene Ontology
e986d651-9498-52d0-a294-7c904d30522b	bb2c8c3a-1e4c-5cf0-8d55-146db01b5844	GO BP	positive regulation of inflammatory response (GO:0050729)	IL6	http://geneontology.org/	Gene Ontology
e986d651-9498-52d0-a294-7c904d30522b	2da063ed-a355-5b5b-898a-7c034c9f9dd0	GO BP	positive regulation of inflammatory response (GO:0050729)	IL16	http://geneontology.org/	Gene Ontology
e986d651-9498-52d0-a294-7c904d30522b	f2652a53-0542-5f1b-a06b-360c0ae4863c	GO BP	positive regulation of inflammatory response (GO:0050729)	OSM	http://geneontology.org/	Gene Ontology
e986d651-9498-52d0-a294-7c904d30522b	12b87efe-9cd6-5e13-b762-638aa0cd405d	GO BP	positive regulation of inflammatory response (GO:0050729)	MDK	http://geneontology.org/	Gene Ontology
e986d651-9498-52d0-a294-7c904d30522b	184d1250-7660-52de-9ed4-70d57567d4db	GO BP	positive regulation of inflammatory response (GO:0050729)	CCL3	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	e7d9f887-effd-5447-bf79-aca717fb75fe	GO BP	neutrophil mediated immunity (GO:0002446)	HSPA1A	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	ebdb5ecd-cd38-5fc5-9190-80798e4b2826	GO BP	neutrophil mediated immunity (GO:0002446)	PTX3	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	322a0c46-fc6d-51f9-be24-19044fafbec9	GO BP	neutrophil mediated immunity (GO:0002446)	RNASE3	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	f425c386-75ee-5dc0-aa29-4a3591cb1fe4	GO BP	neutrophil mediated immunity (GO:0002446)	OLR1	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	54ce9fea-a0eb-5176-862a-542cf892e6f5	GO BP	neutrophil mediated immunity (GO:0002446)	CHIT1	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	76c0c5d4-243f-5448-bbdd-f404ad8c5ef2	GO BP	neutrophil mediated immunity (GO:0002446)	PRTN3	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	6a70954b-1a3a-59e3-8e21-c6a218b43c0d	GO BP	neutrophil mediated immunity (GO:0002446)	CKAP4	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	a9ff2aa6-c51e-517c-88ef-87f8ae8519c0	GO BP	neutrophil mediated immunity (GO:0002446)	FCAR	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	23f094fe-393e-543a-89c4-93c80ba3abf7	GO BP	neutrophil mediated immunity (GO:0002446)	CEACAM8	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	6bc3be29-b26d-592e-a9f7-da92d52784b5	GO BP	neutrophil mediated immunity (GO:0002446)	S100P	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	bb2c8c3a-1e4c-5cf0-8d55-146db01b5844	GO BP	neutrophil mediated immunity (GO:0002446)	IL6	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	4c0f4b02-58e5-5379-b4ea-cd0ce15d8f23	GO BP	neutrophil mediated immunity (GO:0002446)	CLEC5A	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	83e4cf29-cef8-54e0-ae0e-35fdd990d2a6	GO BP	neutrophil mediated immunity (GO:0002446)	SRP14	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	3289929e-9df0-50df-ab2e-5510c1933db1	GO BP	neutrophil mediated immunity (GO:0002446)	MNDA	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	ea97ef30-2f23-5f73-a96a-d16bf7113eef	GO BP	neutrophil mediated immunity (GO:0002446)	PLAUR	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	745164eb-2295-5487-8f34-ae4e28a0beea	GO BP	neutrophil mediated immunity (GO:0002446)	FABP5	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	22ada4b8-5f6e-5119-bf2f-d648ef712ed0	GO BP	neutrophil mediated immunity (GO:0002446)	CSTB	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	e18b5cf3-1356-526d-ae6f-f61fc6cf9260	GO BP	neutrophil mediated immunity (GO:0002446)	ACAA1	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	3de205e1-0721-5e5a-8fbf-04709991de32	GO BP	neutrophil mediated immunity (GO:0002446)	CTSH	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	fc163631-2d26-58ab-9141-136c329dbd76	GO BP	neutrophil mediated immunity (GO:0002446)	S100A11	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	7bdf5914-2d0b-5620-a4cf-3b4f859d3fd3	GO BP	neutrophil mediated immunity (GO:0002446)	LCN2	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	9c0f4e6f-d5cb-5dcd-a3b1-a12660c4da2b	GO BP	neutrophil mediated immunity (GO:0002446)	AZU1	http://geneontology.org/	Gene Ontology
6bd90d33-6386-5728-b2e5-d21c4a6447d1	6cdbaf4e-9dcf-5df9-892c-5f07ef2b4d01	GO BP	neutrophil mediated immunity (GO:0002446)	MMP8	http://geneontology.org/	Gene Ontology
